auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
0,top,outgoing_up,air,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.1937888062436514e-16+7.5302964100438332e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,7.1937888062436514e-16+7.5302964100438332e-16j,-6.8624163786873349e-01+7.2737364157304885e-01j,-1.0414016534776444e-15+6.4969418639356001e-18j,5.422798070597776e-29,1.0845596141195553e-30,dtn_port_modal_amplitudes,1.0845596141195553e-30,0.0
1,top,outgoing_up,air,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.0298910746982744e-02+9.5529162362926412e-01j,-5.8144828910476239e-02+9.9830815827126818e-01j,-2.1540818365065051e-03-4.3016534642004056e-02j,-6.8624163786873349e-01+7.2737364157304885e-01j,3.2767314097995208e-02+2.7952914838499879e-02j,0.0927531160582551,0.0018550623211651023,dtn_port_modal_amplitudes,0.0018550623211651023,0.0
2,bottom,outgoing_down,substrate,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6495678546137859e-01+8.5008874558050471e-04j,-4.6495678546137859e-01-8.5008874558050471e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,3.5177729973435293e-16-3.1188093496504467e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,3.5177729973435293e-16-3.1188093496504467e-15j,-6.8164754517060167e-01+7.2587310673550254e-01j,2.0240716991358371e-15+2.3812744184815486e-15j,4.878794638792909e-28,9.75758927758582e-30,dtn_port_modal_amplitudes,0.0,9.75758927758582e-30
3,bottom,outgoing_down,substrate,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6495678546137859e-01+8.5008874558050471e-04j,-4.6495678546137859e-01-8.5008874558050471e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,9.9746682308450052e-01-6.9477276683210382e-02j,0.0000000000000000e+00+0.0000000000000000e+00j,9.9746682308450052e-01-6.9477276683210382e-02j,-6.8164754517060167e-01+7.2587310673550254e-01j,-6.2948912467110463e-01+7.7139335683418730e-01j,49.51576247973143,0.9903152495946287,dtn_port_modal_amplitudes,0.0,0.9903152495946287
