auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
159,top,outgoing_up,air,-1,6,-1,6,p,-6.2831853071795868e-02+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9338334239075965e-07-5.9603854107590891e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9338334239075965e-07-5.9603854107590891e-07j,-9.7402708549712580e-01-2.2643152765896971e-01j,5.3398695973122767e-08+6.2434576864946379e-07j,1.1204122211353803e-09,2.240824442270761e-13,dtn_port_modal_amplitudes,2.240824442270761e-13,0.0
160,top,outgoing_up,air,-1,7,-1,7,s,-6.2831853071795868e-02+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.1263229550237348e-06+5.1714857071847907e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1263229550237348e-06+5.1714857071847907e-07j,-4.4861738743631774e-01+8.9372391692838382e-01j,4.3100015235866711e-08-1.2386236038023141e-06j,2.2880126387806704e-09,4.576025277561341e-13,dtn_port_modal_amplitudes,4.576025277561341e-13,0.0
161,top,outgoing_up,air,-1,7,-1,7,p,-6.2831853071795868e-02+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.4102987999769439e-06-4.7039570133475232e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.4102987999769439e-06-4.7039570133475232e-06j,-4.4861738743631774e-01+8.9372391692838382e-01j,4.8367234501819206e-06+8.4985913838591637e-07j,3.592214312527599e-08,7.1844286250552e-12,dtn_port_modal_amplitudes,7.1844286250552e-12,0.0
162,top,outgoing_up,air,0,-7,0,-7,s,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.8182448447739162e-16+6.7969672685356495e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.8182448447739162e-16+6.7969672685356495e-16j,-9.5788529532529842e-01+2.8715111178535563e-01j,3.6214544734824743e-16-8.1814304751539015e-16j,1.309111045693906e-27,2.6182220913878124e-31,dtn_port_modal_amplitudes,2.6182220913878124e-31,0.0
163,top,outgoing_up,air,0,-7,0,-7,p,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.8387992459946964e-06-4.0337334453097202e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.8387992459946964e-06-4.0337334453097202e-06j,-9.5788529532529842e-01+2.8715111178535563e-01j,7.7090762788865175e-06+1.9000851457598060e-06j,1.0309286304821406e-07,2.0618572609642815e-11,dtn_port_modal_amplitudes,2.0618572609642815e-11,0.0
164,top,outgoing_up,air,0,-6,0,-6,s,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.9977318957777452e-16-8.7855417933293141e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.9977318957777452e-16-8.7855417933293141e-16j,-7.8490829720534228e-01-6.1961194709125000e-01j,2.4036760614141195e-16+1.3090558775467625e-15j,5.19402078260373e-27,1.0388041565207461e-30,dtn_port_modal_amplitudes,1.0388041565207461e-30,0.0
165,top,outgoing_up,air,0,-6,0,-6,p,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.4131950402621569e-08-1.1810535142631822e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.4131950402621569e-08-1.1810535142631822e-06j,-7.8490829720534228e-01-6.1961194709125000e-01j,-6.7360808463254112e-07+9.7295174491934003e-07j,4.106132000694e-09,8.212264001388001e-13,dtn_port_modal_amplitudes,8.212264001388001e-13,0.0
166,top,outgoing_up,air,0,-5,0,-5,s,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.7357702893233060e-15+5.1011010674038039e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,1.7357702893233060e-15+5.1011010674038039e-16j,-1.8237907681107474e-01+9.8322829106039256e-01j,-8.1812287142585528e-16+1.6136250449054480e-15j,1.2074795939998228e-26,2.414959187999646e-30,dtn_port_modal_amplitudes,2.414959187999646e-30,0.0
167,top,outgoing_up,air,0,-5,0,-5,p,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.5859471347304654e-05-2.0965746555992241e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.5859471347304654e-05-2.0965746555992241e-05j,-1.8237907681107474e-01+9.8322829106039256e-01j,2.3506550900086679e-05-1.1769767408394781e-05j,2.5494751516729576e-06,5.098950303345916e-10,dtn_port_modal_amplitudes,5.098950303345916e-10,0.0
168,top,outgoing_up,air,0,-4,0,-4,s,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0321145325501399e-15+1.3389182715294942e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0321145325501399e-15+1.3389182715294942e-15j,-5.8190832231936877e-02-9.9830547781936696e-01j,1.2765898412125636e-15-1.1082783600926277e-15j,1.2027235467753198e-26,2.40544709355064e-30,dtn_port_modal_amplitudes,2.40544709355064e-30,0.0
169,top,outgoing_up,air,0,-4,0,-4,p,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.1281098797572830e-06-4.4958474565878844e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.1281098797572830e-06-4.4958474565878844e-07j,-5.8190832231936877e-02-9.9830547781936696e-01j,-3.2498642935111196e-07+2.1506654608718786e-06j,1.9909493819189483e-08,3.9818987638378975e-12,dtn_port_modal_amplitudes,3.9818987638378975e-12,0.0
170,top,outgoing_up,air,0,-3,0,-3,s,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.6294252855842355e-15-9.7383196344319201e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,1.6294252855842355e-15-9.7383196344319201e-16j,9.2113992622043750e-01+3.8923159728188439e-01j,1.8799748579599252e-15-2.6281169639772309e-16j,1.6473131496418782e-26,3.294626299283757e-30,dtn_port_modal_amplitudes,3.294626299283757e-30,0.0
171,top,outgoing_up,air,0,-3,0,-3,p,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.5466878341172486e-05+2.1619580180989878e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5466878341172486e-05+2.1619580180989878e-04j,9.2113992622043750e-01+3.8923159728188439e-01j,-1.0760879570035710e-04+1.8923407119382049e-04j,0.00021664361998188872,4.332872399637775e-08,dtn_port_modal_amplitudes,4.332872399637775e-08,0.0
172,top,outgoing_up,air,0,-2,0,-2,s,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2500672157745884e-15-3.9498703632368979e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2500672157745884e-15-3.9498703632368979e-16j,-1.8354844720105296e-01+9.8301066501339762e-01j,1.5882857289585205e-16+1.3013286622717838e-15j,8.274257386106294e-27,1.6548514772212592e-30,dtn_port_modal_amplitudes,1.6548514772212592e-30,0.0
173,top,outgoing_up,air,0,-2,0,-2,p,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.6209944426514013e-06-8.0027148616346471e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6209944426514013e-06-8.0027148616346471e-06j,-1.8354844720105296e-01+9.8301066501339762e-01j,7.3856745979768199e-06+4.0453513763130025e-06j,3.4139684466422107e-07,6.827936893284423e-11,dtn_port_modal_amplitudes,6.827936893284423e-11,0.0
174,top,outgoing_up,air,0,-1,0,-1,s,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9025937895984419e-15+6.6823670538993847e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9025937895984419e-15+6.6823670538993847e-16j,-8.2266986547146859e-01+5.6851938616476028e-01j,-1.9451120984968514e-15+5.3192325285715330e-16j,2.0145889664599682e-26,4.029177932919937e-30,dtn_port_modal_amplitudes,4.029177932919937e-30,0.0
175,top,outgoing_up,air,0,-1,0,-1,p,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0073882766835184e-03-1.2349688840792355e-03j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0073882766835184e-03-1.2349688840792355e-03j,-8.2266986547146859e-01+5.6851938616476028e-01j,1.5308517299660708e-03+4.4325192103722476e-04j,0.01258363647192173,2.5167272943843464e-06,dtn_port_modal_amplitudes,2.5167272943843464e-06,0.0
176,top,outgoing_up,air,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.0587779401841614e-16+3.7423663199183958e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,4.0587779401841614e-16+3.7423663199183958e-16j,-9.3969262078590809e-01+3.4202014332566938e-01j,-5.0939683449153323e-16-2.1284902022761795e-16j,1.523949202009257e-27,3.0478984040185146e-31,dtn_port_modal_amplitudes,3.0478984040185146e-31,0.0
177,top,outgoing_up,air,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4445000636940961e-01+6.8904814032168171e-01j,7.6604444311897713e-01+6.4278760968654036e-01j,-2.1594436749567514e-02+4.6260530635141350e-02j,-9.3969262078590809e-01+3.4202014332566938e-01j,4.4700995454440597e-03-5.0856411623606948e-02j,13.031781965879615,0.0026063563931759235,dtn_port_modal_amplitudes,0.0026063563931759235,0.0
178,top,outgoing_up,air,0,1,0,1,s,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.2726632540122689e-16-8.5494474264978623e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2726632540122689e-16-8.5494474264978623e-16j,-8.2266986547146859e-01+5.6851938616476028e-01j,1.0020857638286552e-15+3.4672421014230866e-16j,5.570502029368093e-27,1.1141004058736189e-30,dtn_port_modal_amplitudes,1.1141004058736189e-30,0.0
179,top,outgoing_up,air,0,1,0,1,p,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0073882766810835e-03+1.2349688840755948e-03j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0073882766810835e-03+1.2349688840755948e-03j,-8.2266986547146859e-01+5.6851938616476028e-01j,-1.5308517299619977e-03-4.4325192103561407e-04j,0.012583636471852873,2.516727294370575e-06,dtn_port_modal_amplitudes,2.516727294370575e-06,0.0
180,top,outgoing_up,air,0,2,0,2,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.6841527620037098e-16+1.0066537751627772e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.6841527620037098e-16+1.0066537751627772e-16j,-1.8354844720105296e-01+9.8301066501339762e-01j,-6.8042777264586339e-17-1.8403098638616230e-16j,1.8533724505128307e-28,3.706744901025662e-32,dtn_port_modal_amplitudes,3.706744901025662e-32,0.0
181,top,outgoing_up,air,0,2,0,2,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.6209944416537634e-06+8.0027148601095321e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6209944416537634e-06+8.0027148601095321e-06j,-1.8354844720105296e-01+9.8301066501339762e-01j,-7.3856745966607306e-06-4.0453513750523811e-06j,3.413968445215264e-07,6.82793689043053e-11,dtn_port_modal_amplitudes,6.82793689043053e-11,0.0
182,top,outgoing_up,air,0,3,0,3,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.9380510546618220e-16-1.5170358380899692e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,8.9380510546618220e-16-1.5170358380899692e-15j,9.2113992622043750e-01+3.8923159728188439e-01j,1.4137978512981903e-15-1.0495050911126485e-15j,1.4173212889045915e-26,2.8346425778091835e-30,dtn_port_modal_amplitudes,2.8346425778091835e-30,0.0
183,top,outgoing_up,air,0,3,0,3,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.5466878341527040e-05-2.1619580181262004e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,2.5466878341527040e-05-2.1619580181262004e-04j,9.2113992622043750e-01+3.8923159728188439e-01j,1.0760879570174289e-04-1.8923407119618915e-04j,0.00021664361998735047,4.33287239974701e-08,dtn_port_modal_amplitudes,4.33287239974701e-08,0.0
184,top,outgoing_up,air,0,4,0,4,s,0.0000000000000000e+00+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9365931136617417e-15-1.7330913559878458e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9365931136617417e-15-1.7330913559878458e-15j,-5.8190832231936877e-02-9.9830547781936696e-01j,-1.8428465592226756e-15-1.8324614853368719e-15j,2.8423021446562704e-26,5.684604289312542e-30,dtn_port_modal_amplitudes,5.684604289312542e-30,0.0
185,top,outgoing_up,air,0,4,0,4,p,0.0000000000000000e+00+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.1281098790574106e-06+4.4958474545616148e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,2.1281098790574106e-06+4.4958474545616148e-07j,-5.8190832231936877e-02-9.9830547781936696e-01j,3.2498642918955450e-07-2.1506654601614009e-06j,1.9909493805886927e-08,3.981898761177386e-12,dtn_port_modal_amplitudes,3.981898761177386e-12,0.0
186,top,outgoing_up,air,0,5,0,5,s,0.0000000000000000e+00+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3507506097798837e-15-1.6454604638409861e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3507506097798837e-15-1.6454604638409861e-15j,-1.8237907681107474e-01+9.8322829106039256e-01j,1.3715146306561621e-15+1.6281937740271001e-15j,1.6719198172618176e-26,3.3438396345236356e-30,dtn_port_modal_amplitudes,3.3438396345236356e-30,0.0
187,top,outgoing_up,air,0,5,0,5,p,0.0000000000000000e+00+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.5859471348271179e-05+2.0965746554445183e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,1.5859471348271179e-05+2.0965746554445183e-05j,-1.8237907681107474e-01+9.8322829106039256e-01j,-2.3506550898741842e-05+1.1769767409627249e-05j,2.5494751515467416e-06,5.098950303093484e-10,dtn_port_modal_amplitudes,5.098950303093484e-10,0.0
188,top,outgoing_up,air,0,6,0,6,s,0.0000000000000000e+00+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.1527223646821352e-15+4.5875194552664576e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.1527223646821352e-15+4.5875194552664576e-15j,-7.8490829720534228e-01-6.1961194709125000e-01j,4.5321715076151530e-15-2.2669295881019967e-15j,7.529627177844419e-26,1.5059254355688842e-29,dtn_port_modal_amplitudes,1.5059254355688842e-29,0.0
189,top,outgoing_up,air,0,6,0,6,p,0.0000000000000000e+00+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4131949757606602e-08+1.1810535155427502e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4131949757606602e-08+1.1810535155427502e-06j,-7.8490829720534228e-01-6.1961194709125000e-01j,6.7360808593165429e-07-9.7295174552402479e-07j,4.106132009275946e-09,8.212264018551894e-13,dtn_port_modal_amplitudes,8.212264018551894e-13,0.0
190,top,outgoing_up,air,0,7,0,7,s,0.0000000000000000e+00+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.3409930967813615e-16-3.0859703953904614e-17j,0.0000000000000000e+00+0.0000000000000000e+00j,2.3409930967813615e-16-3.0859703953904614e-17j,-9.5788529532529842e-01+2.8715111178535563e-01j,-2.1537888808675927e-16+9.6781933677798262e-17j,9.117871712773936e-29,1.8235743425547875e-32,dtn_port_modal_amplitudes,1.8235743425547875e-32,0.0
191,top,outgoing_up,air,0,7,0,7,p,0.0000000000000000e+00+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.8387992452621662e-06+4.0337334456706520e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,6.8387992452621662e-06+4.0337334456706520e-06j,-9.5788529532529842e-01+2.8715111178535563e-01j,-7.7090762782884801e-06-1.9000851463158839e-06j,1.0309286303659094e-07,2.0618572607318192e-11,dtn_port_modal_amplitudes,2.0618572607318192e-11,0.0
192,top,outgoing_up,air,1,-7,1,-7,s,6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1263229550180042e-06-5.1714857058402265e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1263229550180042e-06-5.1714857058402265e-07j,-4.4861738743631774e-01+8.9372391692838382e-01j,-4.3100015353462783e-08+1.2386236037368730e-06j,2.2880126385542934e-09,4.576025277108588e-13,dtn_port_modal_amplitudes,4.576025277108588e-13,0.0
193,top,outgoing_up,air,1,-7,1,-7,p,6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.4102987987944283e-06+4.7039570133673921e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4102987987944283e-06+4.7039570133673921e-06j,-4.4861738743631774e-01+8.9372391692838382e-01j,-4.8367234496691811e-06-8.4985913945167229e-07j,3.592214312058619e-08,7.1844286241172395e-12,dtn_port_modal_amplitudes,7.1844286241172395e-12,0.0
194,top,outgoing_up,air,1,-6,1,-6,s,6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.0452859277085523e-08-6.6084279989781127e-10j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0452859277085523e-08-6.6084279989781127e-10j,-9.7402708549712580e-01-2.2643152765896971e-01j,-2.0071274556465755e-08-3.9874933847481797e-09j,1.1948776283870943e-12,2.389755256774189e-16,dtn_port_modal_amplitudes,2.389755256774189e-16,0.0
195,top,outgoing_up,air,1,-6,1,-6,p,6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9338334718698736e-07+5.9603853995860342e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9338334718698736e-07+5.9603853995860342e-07j,-9.7402708549712580e-01-2.2643152765896971e-01j,-5.3398700897771661e-08-6.2434576864719511e-07j,1.1204122226280118e-09,2.240824445256024e-13,dtn_port_modal_amplitudes,2.240824445256024e-13,0.0
196,top,outgoing_up,air,1,-5,1,-5,s,6.2831853071795868e-02+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.4163189122010095e-06+6.9354361830271273e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4163189122010095e-06+6.9354361830271273e-06j,1.6368469478040518e-01+9.8651270680850611e-01j,-6.6100661929604073e-06+2.5324413585672707e-06j,1.8172578629637965e-07,3.6345157259275936e-11,dtn_port_modal_amplitudes,3.6345157259275936e-11,0.0
197,top,outgoing_up,air,1,-5,1,-5,p,6.2831853071795868e-02+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.3587487842705725e-06+2.0343614653604962e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,6.3587487842705725e-06+2.0343614653604962e-05j,1.6368469478040518e-01+9.8651270680850611e-01j,-1.9028404504258419e-05+9.6029248303915669e-06j,1.6476464721488524e-06,3.2952929442977055e-10,dtn_port_modal_amplitudes,3.2952929442977055e-10,0.0
198,top,outgoing_up,air,1,-4,1,-4,s,6.2831853071795868e-02+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.7943268546076846e-07+5.2775718248292646e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.7943268546076846e-07+5.2775718248292646e-08j,-3.5464440597887031e-01-9.3500125417450330e-01j,-4.9753875994200898e-08-2.7998652461144201e-07j,3.3591221229401906e-10,6.718244245880382e-14,dtn_port_modal_amplitudes,6.718244245880382e-14,0.0
199,top,outgoing_up,air,1,-4,1,-4,p,6.2831853071795868e-02+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3219772546862791e-06+5.9443505203643562e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3219772546862791e-06+5.9443505203643562e-07j,-3.5464440597887031e-01-9.3500125417450330e-01j,8.6965680973560231e-08-1.4468634570443182e-06j,8.727118886795723e-09,1.745423777359145e-12,dtn_port_modal_amplitudes,1.745423777359145e-12,0.0
