auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
0,top,outgoing_up,air,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.3306185924636844e-17-1.0166361220489995e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3306185924636844e-17-1.0166361220489995e-16j,-6.8624163786873349e-01+7.2737364157304885e-01j,8.3078690647657010e-17+6.0087234839691161e-17j,5.256272315204644e-31,1.051254463040929e-32,dtn_port_modal_amplitudes,1.051254463040929e-32,0.0
1,top,outgoing_up,air,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.2163103216552865e-02+1.1835413722110701e+00j,-5.8144828910476239e-02+9.9830815827126818e-01j,1.3030793212702910e-01+1.8523321393980197e-01j,-6.8624163786873349e-01+7.2737364157304885e-01j,-2.2415648613381359e-01-3.2332189004648362e-02j,2.564575036084544,0.051291500721690884,dtn_port_modal_amplitudes,0.051291500721690884,0.0
2,bottom,outgoing_down,substrate,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6495678546137859e-01+8.5008874558050471e-04j,-4.6495678546137859e-01-8.5008874558050471e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-6.2090564474215478e-17-1.2156515874950766e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2090564474215478e-17-1.2156515874950766e-16j,-6.8164754517060167e-01+7.2587310673550254e-01j,1.3056476030440562e-16+3.7794721106016566e-17j,9.228582281449497e-31,1.8457164562898995e-32,dtn_port_modal_amplitudes,0.0,1.8457164562898995e-32
3,bottom,outgoing_down,substrate,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6495678546137859e-01+8.5008874558050471e-04j,-4.6495678546137859e-01-8.5008874558050471e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,7.9538099378830718e-01-5.6483731386256808e-01j,0.0000000000000000e+00+0.0000000000000000e+00j,7.9538099378830718e-01-5.6483731386256808e-01j,-6.8164754517060167e-01+7.2587310673550254e-01j,-1.3216928607759476e-01+9.6236564141466618e-01j,47.13374532561986,0.9426749065123974,dtn_port_modal_amplitudes,0.0,0.9426749065123974
