auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
176,top,outgoing_up,air,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.9069082433913167e-16+4.7093602311742017e-15j,0.0000000000000000e+00-0.0000000000000000e+00j,-5.9069082433913167e-16+4.7093602311742017e-15j,-4.9999999999999939e-01-8.6602540378443904e-01j,4.3737710079385825e-15-1.8431268559270384e-15j,1.1263494718461785e-25,2.2526989436923573e-29,dtn_port_modal_amplitudes,2.2526989436923573e-29,0.0
177,top,outgoing_up,air,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.0302012171535782e-01-8.6267033196119203e-01j,-5.0000000000000122e-01-8.6602540378443793e-01j,-3.0201217153565940e-03+3.3550718232459031e-03j,-4.9999999999999939e-01-8.6602540378443904e-01j,4.4156382881306222e-03+9.3796621639689729e-04j,0.1018882105735352,2.0377642114707043e-05,dtn_port_modal_amplitudes,2.0377642114707043e-05,0.0
178,top,outgoing_up,air,0,1,0,1,s,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.5644334442587143e-15-4.6786627788453353e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.5644334442587143e-15-4.6786627788453353e-15j,-7.8769434696009799e-01-6.1606624300241020e-01j,-4.1146615806763672e-15+2.7215615877973076e-15j,1.2057271820424876e-25,2.4114543640849756e-29,dtn_port_modal_amplitudes,2.4114543640849756e-29,0.0
179,top,outgoing_up,air,0,1,0,1,p,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.2541952745763557e-05+5.5338918924407944e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,8.2541952745763557e-05+5.5338918924407944e-04j,-7.8769434696009799e-01-6.1606624300241020e-01j,2.7590656917086433e-04-4.8675284675455831e-04j,0.0015509347899452886,3.101869579890578e-07,dtn_port_modal_amplitudes,3.101869579890578e-07,0.0
180,top,outgoing_up,air,0,2,0,2,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.5162339531282824e-15+6.9020059948226454e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,3.5162339531282824e-15+6.9020059948226454e-15j,-8.7347304738587728e-01+4.8687250434834473e-01j,-6.4317325300872405e-15-4.3167585787390822e-15j,2.888657415953755e-25,5.777314831907511e-29,dtn_port_modal_amplitudes,5.777314831907511e-29,0.0
181,top,outgoing_up,air,0,2,0,2,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.2410700133518921e-07+4.1522623245908751e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.2410700133518921e-07+4.1522623245908751e-06j,-8.7347304738587728e-01+4.8687250434834473e-01j,-1.2144397981179662e-06-4.0768115162318612e-06j,8.711602088966516e-08,1.7423204177933036e-11,dtn_port_modal_amplitudes,1.7423204177933036e-11,0.0
182,top,outgoing_up,air,0,3,0,3,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.0192852818534870e-15-1.3184131292394983e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.0192852818534870e-15-1.3184131292394983e-15j,8.2550729119323918e-01+5.6439145297107451e-01j,-6.7013846598943021e-15-6.1787671759780169e-15j,3.7983330109871385e-25,7.596666021974279e-29,dtn_port_modal_amplitudes,7.596666021974279e-29,0.0
183,top,outgoing_up,air,0,3,0,3,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.9773479592751843e-05-6.0045118071023080e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,4.9773479592751843e-05-6.0045118071023080e-06j,8.2550729119323918e-01+5.6439145297107451e-01j,4.4477265455066987e-05+2.3134958189960494e-05j,1.1490462049725519e-05,2.2980924099451042e-09,dtn_port_modal_amplitudes,2.2980924099451042e-09,0.0
184,top,outgoing_up,air,0,4,0,4,s,0.0000000000000000e+00+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0655955170230147e-15+7.7995644816218081e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0655955170230147e-15+7.7995644816218081e-15j,-7.6608887206586218e-01-6.4273465761296478e-01j,5.8293912743400346e-15-5.2902643865429142e-15j,2.607844341564484e-25,5.215688683128968e-29,dtn_port_modal_amplitudes,5.215688683128968e-29,0.0
185,top,outgoing_up,air,0,4,0,4,p,0.0000000000000000e+00+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2140507568328803e-06-4.6873015036449305e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2140507568328803e-06-4.6873015036449305e-07j,-7.6608887206586218e-01-6.4273465761296478e-01j,-1.2313398876402035e-06-4.2122354532174563e-07j,7.127333801029077e-09,1.4254667602058157e-12,dtn_port_modal_amplitudes,1.4254667602058157e-12,0.0
186,top,outgoing_up,air,0,5,0,5,s,0.0000000000000000e+00+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.6982490380275889e-15+1.9983338697452740e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,3.6982490380275889e-15+1.9983338697452740e-15j,8.7260299274433306e-01-4.8843015575784576e-01j,4.2031497017525875e-15-6.2584238433027947e-17j,6.518761363983416e-26,1.3037522727966834e-29,dtn_port_modal_amplitudes,1.3037522727966834e-29,0.0
187,top,outgoing_up,air,0,5,0,5,p,0.0000000000000000e+00+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.5635316872785972e-06+7.3428172465737386e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.5635316872785972e-06+7.3428172465737386e-05j,8.7260299274433306e-01-4.8843015575784576e-01j,3.1009779313906844e-05+6.6791039693930669e-05j,2.0004634291880372e-05,4.000926858376075e-09,dtn_port_modal_amplitudes,4.000926858376075e-09,0.0
188,top,outgoing_up,air,0,6,0,6,s,0.0000000000000000e+00+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.3194561593569538e-16-6.7754095960167463e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,2.3194561593569538e-16-6.7754095960167463e-16j,8.4275038625271326e-01-5.3830454806819406e-01j,-1.6925112263663922e-16-6.9585528536900871e-16j,1.5037836589358055e-27,3.0075673178716117e-31,dtn_port_modal_amplitudes,3.0075673178716117e-31,0.0
189,top,outgoing_up,air,0,6,0,6,p,0.0000000000000000e+00+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.9893888440141941e-07-1.7563260206575213e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.9893888440141941e-07-1.7563260206575213e-07j,8.4275038625271326e-01-5.3830454806819406e-01j,-6.8357484327738234e-07+2.2822753706551211e-07j,1.5228480671428562e-09,3.045696134285713e-13,dtn_port_modal_amplitudes,3.045696134285713e-13,0.0
190,top,outgoing_up,air,0,7,0,7,s,0.0000000000000000e+00+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.1312610710265038e-15+1.4061948248891026e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1312610710265038e-15+1.4061948248891026e-14j,4.2311189334505134e-01+9.0607743913529037e-01j,-1.4066087858927838e-14+3.1126125352086898e-15j,3.3940608791994837e-25,6.788121758398969e-29,dtn_port_modal_amplitudes,6.788121758398969e-29,0.0
191,top,outgoing_up,air,0,7,0,7,p,0.0000000000000000e+00+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.7806459181467366e-05+4.3315692083975376e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.7806459181467366e-05+4.3315692083975376e-05j,4.2311189334505134e-01+9.0607743913529037e-01j,-5.1012614949313719e-05-6.8674208373618599e-06j,4.332779720025862e-06,8.665559440051726e-10,dtn_port_modal_amplitudes,8.665559440051726e-10,0.0
192,top,outgoing_up,air,1,-7,1,-7,s,6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.8910309183838945e-05+1.5574599133007966e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8910309183838945e-05+1.5574599133007966e-05j,9.9616805777848061e-01-8.7459708791247218e-02j,-1.7475696066942120e-05+1.7168808303377958e-05j,8.939782885556086e-07,1.7879565771112176e-10,dtn_port_modal_amplitudes,1.7879565771112176e-10,0.0
193,top,outgoing_up,air,1,-7,1,-7,p,6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.0451385517775489e-05+2.1250610178738375e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.0451385517775489e-05+2.1250610178738375e-05j,9.9616805777848061e-01-8.7459708791247218e-02j,-2.8476125390037386e-05+2.3832448378036063e-05j,2.053899462983229e-06,4.1077989259664586e-10,dtn_port_modal_amplitudes,4.1077989259664586e-10,0.0
194,top,outgoing_up,air,1,-6,1,-6,s,6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.3088109065693742e-08+3.2294046980458946e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.3088109065693742e-08+3.2294046980458946e-08j,3.3595476450248773e-01-9.4187812173766838e-01j,1.2581853134215169e-08+6.0851867401552461e-08j,1.101768751936634e-11,2.2035375038732684e-15,dtn_port_modal_amplitudes,2.2035375038732684e-15,0.0
195,top,outgoing_up,air,1,-6,1,-6,p,6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.2510791886212611e-07-2.1572308772306012e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.2510791886212611e-07-2.1572308772306012e-07j,3.3595476450248773e-01-9.4187812173766838e-01j,-3.4600188744951437e-07+3.2792664901991832e-07j,6.484436021928785e-10,1.2968872043857574e-13,dtn_port_modal_amplitudes,1.2968872043857574e-13,0.0
196,top,outgoing_up,air,1,-5,1,-5,s,6.2831853071795868e-02+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.6343644346521015e-06+1.1595389345854698e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6343644346521015e-06+1.1595389345854698e-05j,5.1307315355442551e-01-8.5834488354141014e-01j,8.6012214495863832e-06+8.2104762122361478e-06j,5.128052775299731e-07,1.0256105550599464e-10,dtn_port_modal_amplitudes,1.0256105550599464e-10,0.0
197,top,outgoing_up,air,1,-5,1,-5,p,6.2831853071795868e-02+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.4626699755307746e-06+4.1769037908976793e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.4626699755307746e-06+4.1769037908976793e-05j,5.1307315355442551e-01-8.5834488354141014e-01j,3.0997198054227080e-05+2.9552806359030828e-05j,6.652275305607903e-06,1.330455061121581e-09,dtn_port_modal_amplitudes,1.330455061121581e-09,0.0
198,top,outgoing_up,air,1,-4,1,-4,s,6.2831853071795868e-02+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3445976910309843e-07-1.1175404024749929e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3445976910309843e-07-1.1175404024749929e-07j,-9.7095698779347139e-01-2.3925410728977792e-01j,-1.5729226552319146e-07+7.6338314269310796e-08j,1.2697617874695266e-10,2.5395235749390538e-14,dtn_port_modal_amplitudes,2.5395235749390538e-14,0.0
199,top,outgoing_up,air,1,-4,1,-4,p,6.2831853071795868e-02+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.5453589843945533e-07-8.5807793714423666e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.5453589843945533e-07-8.5807793714423666e-08j,-9.7095698779347139e-01-2.3925410728977792e-01j,-7.5315177021446409e-07-9.7210135885062061e-08j,2.3954663721875457e-09,4.790932744375092e-13,dtn_port_modal_amplitudes,4.790932744375092e-13,0.0
200,top,outgoing_up,air,1,-3,1,-3,s,6.2831853071795868e-02+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.7590258618369982e-06-1.1498838059552336e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.7590258618369982e-06-1.1498838059552336e-06j,9.8385777104973693e-01+1.7895219010965885e-01j,8.8234098864412692e-06+4.3612474290956866e-07j,3.5286853839479623e-07,7.057370767895926e-11,dtn_port_modal_amplitudes,7.057370767895926e-11,0.0
201,top,outgoing_up,air,1,-3,1,-3,p,6.2831853071795868e-02+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.4143886598384768e-05-2.8646217309194393e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.4143886598384768e-05-2.8646217309194393e-06j,9.8385777104973693e-01+1.7895219010965885e-01j,2.4266780785748207e-05+1.5022210334571570e-06j,2.6727954215071697e-06,5.34559084301434e-10,dtn_port_modal_amplitudes,5.34559084301434e-10,0.0
202,top,outgoing_up,air,1,-2,1,-2,s,6.2831853071795868e-02+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.0137013297376242e-07+1.2366315374072612e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.0137013297376242e-07+1.2366315374072612e-06j,-6.1619030836648991e-01+7.8759729803701717e-01j,-7.2664727152311973e-07-1.0781184006136003e-06j,8.057496865429545e-09,1.6114993730859093e-12,dtn_port_modal_amplitudes,1.6114993730859093e-12,0.0
203,top,outgoing_up,air,1,-2,1,-2,p,6.2831853071795868e-02+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.7423960100818510e-07+2.3364014019255132e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.7423960100818510e-07+2.3364014019255132e-06j,-6.1619030836648991e-01+7.8759729803701717e-01j,-1.3630644927916515e-06-2.0494569181076861e-06j,2.8877993473709e-08,5.775598694741801e-12,dtn_port_modal_amplitudes,5.775598694741801e-12,0.0
204,top,outgoing_up,air,1,-1,1,-1,s,6.2831853071795868e-02+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8690912904897379e-05+2.1784985749842523e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8690912904897379e-05+2.1784985749842523e-04j,-9.6196101827245850e-01-2.7318674807577081e-01j,3.1914154345603362e-05-2.1740104794550920e-04j,0.0002369681321559404,4.739362643118809e-08,dtn_port_modal_amplitudes,4.739362643118809e-08,0.0
205,top,outgoing_up,air,1,-1,1,-1,p,6.2831853071795868e-02+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8087035606495563e-05+2.1360523541054147e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8087035606495563e-05+2.1360523541054147e-04j,-9.6196101827245850e-01-2.7318674807577081e-01j,3.1335486261486044e-05-2.1315291568427960e-04j,0.00022781146400836457,4.5562292801672925e-08,dtn_port_modal_amplitudes,4.5562292801672925e-08,0.0
206,top,outgoing_up,air,1,0,1,0,s,6.2831853071795868e-02+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.3612727918911303e-05-5.5886914613453896e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.3612727918911303e-05-5.5886914613453896e-04j,-7.8769434696009799e-01-6.1606624300241020e-01j,-2.7843914207343115e-04+4.9172904625677965e-04j,0.0015820128703965513,3.164025740793103e-07,dtn_port_modal_amplitudes,3.164025740793103e-07,0.0
207,top,outgoing_up,air,1,0,1,0,p,6.2831853071795868e-02+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.3556322185777069e-15+5.4671737627405061e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,5.3556322185777069e-15+5.4671737627405061e-15j,-7.8769434696009799e-01-6.1606624300241020e-01j,-8.5046002311813367e-16-7.6058860865610959e-15j,2.901829330802489e-25,5.803658661604979e-29,dtn_port_modal_amplitudes,5.803658661604979e-29,0.0
208,top,outgoing_up,air,1,1,1,1,s,6.2831853071795868e-02+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8690912890588712e-05+2.1784985751185153e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8690912890588712e-05+2.1784985751185153e-04j,-9.6196101827245850e-01-2.7318674807577081e-01j,3.1914154363035625e-05-2.1740104795451583e-04j,0.0002369681321806218,4.739362643612437e-08,dtn_port_modal_amplitudes,4.739362643612437e-08,0.0
209,top,outgoing_up,air,1,1,1,1,p,6.2831853071795868e-02+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.8087035619609168e-05-2.1360523541990767e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.8087035619609168e-05-2.1360523541990767e-04j,-9.6196101827245850e-01-2.7318674807577081e-01j,-3.1335486251429987e-05+2.1315291569687196e-04j,0.00022781146403161865,4.556229280632374e-08,dtn_port_modal_amplitudes,4.556229280632374e-08,0.0
210,top,outgoing_up,air,1,2,1,2,s,6.2831853071795868e-02+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.0137013125958738e-07+1.2366315340351726e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.0137013125958738e-07+1.2366315340351726e-06j,-6.1619030836648991e-01+7.8759729803701717e-01j,-7.2664726992352998e-07-1.0781183971856724e-06j,8.057496819115358e-09,1.611499363823072e-12,dtn_port_modal_amplitudes,1.611499363823072e-12,0.0
211,top,outgoing_up,air,1,2,1,2,p,6.2831853071795868e-02+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.7423960834397069e-07-2.3364013985281102e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,7.7423960834397069e-07-2.3364013985281102e-06j,-6.1619030836648991e-01+7.8759729803701717e-01j,1.3630644855956261e-06+2.0494569217918843e-06j,2.8877993452181974e-08,5.775598690436396e-12,dtn_port_modal_amplitudes,5.775598690436396e-12,0.0
212,top,outgoing_up,air,1,3,1,3,s,6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.7590258537095409e-06-1.1498838049499150e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,8.7590258537095409e-06-1.1498838049499150e-06j,9.8385777104973693e-01+1.7895219010965885e-01j,8.8234098782651041e-06+4.3612474244423290e-07j,3.5286853774058737e-07,7.057370754811749e-11,dtn_port_modal_amplitudes,7.057370754811749e-11,0.0
213,top,outgoing_up,air,1,3,1,3,p,6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.4143886590652265e-05+2.8646217407761157e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.4143886590652265e-05+2.8646217407761157e-06j,9.8385777104973693e-01+1.7895219010965885e-01j,-2.4266780779904398e-05-1.5022210223758408e-06j,2.672795420074251e-06,5.345590840148502e-10,dtn_port_modal_amplitudes,5.345590840148502e-10,0.0
214,top,outgoing_up,air,1,4,1,4,s,6.2831853071795868e-02+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3445977489952829e-07-1.1175404824691452e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3445977489952829e-07-1.1175404824691452e-07j,-9.7095698779347139e-01-2.3925410728977792e-01j,-1.5729227306516851e-07+7.6338320649579272e-08j,1.2697619264863457e-10,2.5395238529726917e-14,dtn_port_modal_amplitudes,2.5395238529726917e-14,0.0
215,top,outgoing_up,air,1,4,1,4,p,6.2831853071795868e-02+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.5453588280254929e-07+8.5807759047947116e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.5453588280254929e-07+8.5807759047947116e-08j,-9.7095698779347139e-01-2.3925410728977792e-01j,7.5315174673760394e-07+9.7210165803525707e-08j,2.3954662494560703e-09,4.790932498912141e-13,dtn_port_modal_amplitudes,4.790932498912141e-13,0.0
216,top,outgoing_up,air,1,5,1,5,s,6.2831853071795868e-02+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.6343644660984326e-06+1.1595389354284221e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6343644660984326e-06+1.1595389354284221e-05j,5.1307315355442551e-01-8.5834488354141014e-01j,8.6012214406875533e-06+8.2104762435529074e-06j,5.128052788398661e-07,1.0256105576797324e-10,dtn_port_modal_amplitudes,1.0256105576797324e-10,0.0
