case_id,case_role,grazing_deg,incident_polarization,side,physical_port,m,n,channel_polarization,co_or_cross_polarization,analyzer_comparison_significance,reference_propagating,hybrid_propagating,reference_power_carrying,hybrid_power_carrying,reference_beta_real_per_nm,reference_beta_imag_per_nm,reference_rayleigh_warning,full3d_amplitude_real,full3d_amplitude_imag,full3d_amplitude_magnitude,full3d_amplitude_phase_rad,hybrid_m120_amplitude_real,hybrid_m120_amplitude_imag,hybrid_m120_amplitude_magnitude,hybrid_m120_amplitude_phase_rad,complex_amplitude_absolute_error,complex_amplitude_relative_error,complex_amplitude_pass,full3d_power_ratio,hybrid_m120_power_ratio,power_absolute_error,power_relative_error,power_pass,channel_pass
D005-S,historical_success_control,10,s,bottom,T,-5,1,p,cross,weak,true,true,true,,0.35232186220863754,0.0011218563844554892,false,-8.4129647926838926e-15,2.4156904203062115e-14,2.5579953035118316e-14,1.9059231973652702,5.7755959789543857e-14,9.1636595886076452e-14,1.0831905001798848e-13,1.0084150521459123,9.4508387828822995e-14,0.87250015406457171,true,2.8524809220593881e-27,5.1148505411241078e-26,4.829602448918169e-26,0.9442313925084409,true,true
D005-S,historical_success_control,10,s,bottom,T,-4,-1,s,co,weak,true,true,true,,0.38866022241726328,0.001016966768669381,false,-1.3446101259915617e-14,-1.8144065274674582e-14,2.258328461016148e-14,-2.208560499186297,-2.7697112215254731e-14,-4.5409821970194007e-14,5.3190055051946763e-14,-2.1184901293917973,3.0765448175322554e-14,0.57840602242799399,true,2.4526070972820297e-27,1.3605504322103242e-26,1.1152897224821212e-26,0.81973420174527656,true,true
D005-S,historical_success_control,10,s,bottom,T,-4,-1,p,cross,weak,true,true,true,,0.38866022241726328,0.001016966768669381,false,2.5095993371888141e-14,1.5049155828134084e-14,2.9262364471472833e-14,0.5401721720827356,1.0154138893294319e-14,-4.6507749131234866e-14,4.7603332508535472e-14,-1.3558373884361328,6.3344388571019115e-14,1.3306713045701413,true,4.1178696548716185e-27,1.0897540176095136e-26,6.7796705212235166e-27,0.62212851814902359,true,true
D005-S,historical_success_control,10,s,bottom,T,-4,0,s,co,significant,true,true,true,,0.46284115170045909,0.00085397447709621005,false,-0.00026213220750814889,8.7432269059972123e-05,0.00027632896316902902,2.8196537331738925,-0.00026213220752895798,8.7432269064320573e-05,0.00027632896319014489,2.819653733182792,2.1258582791665062e-14,7.693215559541909e-11,true,4.3728889716074937e-07,4.3728889722758091e-07,6.6831534813074737e-17,1.52831538227446e-10,true,true
D005-S,historical_success_control,10,s,bottom,T,-4,0,p,cross,weak,true,true,true,,0.46284115170045909,0.00085397447709621005,false,7.2285852824603407e-15,-3.5174732982130247e-15,8.0389715504810603e-15,-0.45287514546155788,-1.0982219812041303e-14,2.1505530078785014e-14,2.4147401018940308e-14,2.0429431137594918,3.0948087504645296e-14,1.2816322336457984,true,3.7009789855545438e-28,3.3393075917314798e-27,2.9692096931760253e-27,0.8891692698594581,true,true
D005-S,historical_success_control,10,s,bottom,T,-4,1,s,co,weak,true,true,true,,0.38866022241726328,0.001016966768669381,false,-3.7565165021311523e-14,3.6838049504176241e-14,5.2613529765170729e-14,2.3659668148898616,3.7218370281315108e-14,2.8981767886943873e-14,4.7171495166570358e-14,0.66161456608710267,7.5195068410158839e-14,1.4291964204982253,true,1.3312163497750708e-26,1.0700721202568043e-26,2.6114422951826643e-27,0.19616963806250631,true,true
D005-S,historical_success_control,10,s,bottom,T,-4,1,p,cross,weak,true,true,true,,0.38866022241726328,0.001016966768669381,false,2.3190993829752685e-14,-2.7464700749711234e-14,3.5946237384221674e-14,-0.86956658864278391,2.5553666620847917e-14,2.5539951137039683e-14,3.6128644893654833e-14,0.78512972510553125,5.3057283612652363e-14,1.4685655597885614,true,6.2138482210399974e-27,6.2770719955919618e-27,6.3223774551964459e-29,0.010072176103183617,true,true
D005-S,historical_success_control,10,s,bottom,T,-3,-1,s,co,weak,true,true,true,,0.38262300707087632,0.0010330129741225702,false,-2.050537260856972e-14,-1.8642851085031249e-14,2.7713285665812565e-14,-2.4037347867216807,-1.576734357589758e-14,-1.9109888071241216e-14,2.4774925742285606e-14,-2.260648862964123,4.7609917728276101e-15,0.1717945620104088,true,3.6360578777260205e-27,2.905892028397049e-27,7.3016584932897152e-28,0.20081249360794418,true,true
D005-S,historical_success_control,10,s,bottom,T,-3,-1,p,cross,weak,true,true,true,,0.38262300707087632,0.0010330129741225702,false,-9.5732492891220176e-15,-1.1327540741642947e-14,1.4831057993456033e-14,-2.2724565480928072,1.9012130753905056e-14,-3.998385628824117e-14,4.4273805793971512e-14,-1.1269440493354967,4.0476022197228048e-14,0.91422052998071868,true,1.0413555042383009e-27,9.2800103821300705e-27,8.2386548778917695e-27,0.88778509275770068,true,true
D005-S,historical_success_control,10,s,bottom,T,-3,0,s,co,weak,true,true,true,,0.45778325883274595,0.00086340975314349786,false,-6.3783989142600805e-06,7.7837485980268798e-06,1.0063335180084165e-05,2.2572854899822574,-6.3783988743312413e-06,7.783748562452343e-06,1.0063335127260195e-05,2.2572854891539089,5.347765763390181e-14,5.3141087598609181e-09,true,5.7362418356797661e-10,5.736241775458962e-10,6.0220804137682609e-18,1.049830287194407e-08,true,true
D005-S,historical_success_control,10,s,bottom,T,-3,0,p,cross,weak,true,true,true,,0.45778325883274595,0.00086340975314349786,false,1.5305516999542337e-14,4.1114669106025654e-15,1.5848123257353195e-14,0.26243118367589341,6.2779130322374365e-15,-7.5242053516710244e-15,9.7992784537664578e-15,-0.87545111844416723,1.4727066998745615e-14,0.92926252273514887,true,1.4226538943375754e-27,5.4391592424976056e-28,8.7873797008781488e-28,0.61767515878974777,true,true
D005-S,historical_success_control,10,s,bottom,T,-3,1,s,co,weak,true,true,true,,0.38262300707087632,0.0010330129741225702,false,1.0342469128535245e-14,1.0542088752839059e-14,1.4768287068832335e-14,0.79495611270576549,2.3141368168518091e-14,-1.2285431823611619e-14,2.6200281597790345e-14,-0.48805014309489697,2.6170737710350332e-14,0.99887238282803403,true,1.0325592985100228e-27,3.2498750885824208e-27,2.2173157900723981e-27,0.68227723516585381,true,true
D005-S,historical_success_control,10,s,bottom,T,-3,1,p,cross,weak,true,true,true,,0.38262300707087632,0.0010330129741225702,false,5.0763267160751795e-15,-1.5020078219159734e-14,1.5854710424287643e-14,-1.2448791380213278,-3.6196346398369236e-14,-3.9586244829106752e-14,5.363996898079564e-14,-2.3114924010989344,4.803051205139769e-14,0.89542393413004651,true,1.1900669089314027e-27,1.3621714912575027e-26,1.2431648003643623e-26,0.91263457526682046,true,true
D005-S,historical_success_control,10,s,bottom,T,-2,-1,s,co,weak,true,true,true,,0.33190593042571165,0.0011908631159287901,false,-1.4109467686142854e-14,-3.5749285457023893e-16,1.4113995873861455e-14,-3.1162609832320189,3.4848164014715771e-14,3.3677145968931778e-14,4.8461785932931415e-14,0.76831098676389842,5.9625551080079322e-14,1.2303622314414491,true,8.1808542389022048e-28,9.6448951830629969e-27,8.826809759172777e-27,0.91517943861880158,true,true
D005-S,historical_success_control,10,s,bottom,T,-2,-1,p,cross,weak,true,true,true,,0.33190593042571165,0.0011908631159287901,false,-1.6308565903177041e-14,6.5571259363943417e-15,1.7577406588117719e-14,2.7593061909817389,-8.8164686841757817e-14,4.1133432831308259e-14,9.7288084071961103e-14,2.7050594549133322,7.9742229181477103e-14,0.8196505249552879,true,1.2688441443034724e-27,3.887030818922648e-26,3.7601464044923005e-26,0.96735698265816283,true,true
D005-S,historical_success_control,10,s,bottom,T,-2,0,s,co,significant,true,true,true,,0.41632499084728097,0.00094938939336216069,false,-0.0006970027805618922,0.00029794208065865471,0.00075801211041659326,2.737638667440693,-0.00069700278056688387,0.0002979420806228704,0.00075801211040711788,2.7376386674866895,3.6130783923898744e-14,4.7665180314918385e-11,true,2.9598413949658802e-06,2.9598413948918821e-06,7.3998068821556559e-17,2.5000687181216202e-11,true,true
D005-S,historical_success_control,10,s,bottom,T,-2,0,p,cross,weak,true,true,true,,0.41632499084728097,0.00094938939336216069,false,1.7057259383815976e-15,-3.11402924016178e-14,3.1186973431789163e-14,-1.516075483099387,1.8599318838775875e-14,5.174786764874678e-15,1.9305778392190389e-14,0.27136155358115432,4.0052196643291209e-14,1.2842604535156863,true,5.0102870922762893e-27,1.9199538279036254e-27,3.0903332643726639e-27,0.61679764202267584,true,true
D005-S,historical_success_control,10,s,bottom,T,-2,1,s,co,weak,true,true,true,,0.33190593042571165,0.0011908631159287901,false,1.9037388013130076e-14,2.1024101065964948e-14,2.8362562789606604e-14,0.83494916210192471,4.88956251651037e-14,-3.1972420013537473e-14,5.842103903396767e-14,-0.5791058386844925,6.0828821888588659e-14,1.0412143107078433,true,3.3036164743813365e-27,1.4016424305276759e-26,1.0712807830895422e-26,0.76430390501680046,true,true
D005-S,historical_success_control,10,s,bottom,T,-2,1,p,cross,weak,true,true,true,,0.33190593042571165,0.0011908631159287901,false,2.7450016159285231e-14,-9.5423809934368635e-15,2.9061321755366281e-14,-0.33455968838615596,5.018968319684405e-14,3.8555122034214221e-15,5.0337553315097679e-14,0.076668246085012645,2.6393105143075921e-14,0.52432236779295094,true,3.4684018414117708e-27,1.0405977623723436e-26,6.9375757823116645e-27,0.66669139922955956,true,true
D005-S,historical_success_control,10,s,bottom,T,-1,-1,s,co,weak,true,true,true,,0.20577150949397813,0.0019208418671466966,false,-1.9470867215521097e-14,-2.298375463748324e-15,1.9606050084012704e-14,-3.0240946126444141,9.4316574353255379e-14,-6.6976313306765031e-15,9.455408221316946e-14,-0.070893235713462566,1.1387245194053926e-13,1.2043102664125815,true,9.7869896498780452e-28,2.2762999069602722e-26,2.1784300104614916e-26,0.95700483218422916,true,true
D005-S,historical_success_control,10,s,bottom,T,-1,-1,p,cross,weak,true,true,true,,0.20577150949397813,0.0019208418671466966,false,-4.0901383509579764e-14,5.4225022158091379e-14,6.7921102766689704e-14,2.2170372872404109,-1.9384511929367708e-14,-5.4141084536321619e-15,2.0126397419495874e-14,-2.8692324952337271,6.3401905828780553e-14,0.93346402290562502,true,1.1745685567886183e-26,1.0313379573077459e-27,1.0714347610578437e-26,0.91219431583223021,true,true
D005-S,historical_success_control,10,s,bottom,T,-1,0,s,co,significant,true,true,true,,0.32481559906636592,0.0012168582162867408,false,0.0020910133853353653,-0.0010233798627155232,0.0023280127407433377,-0.45514633389965803,0.0020910133853217238,-0.0010233798627185425,0.0023280127407324124,-0.45514633390339881,1.3971569309734057e-14,6.0015003634700535e-12,true,2.1781673985036737e-05,2.178167398483229e-05,2.0444664841287596e-16,9.3861770474263739e-12,true,true
D005-S,historical_success_control,10,s,bottom,T,-1,0,p,cross,weak,true,true,true,,0.32481559906636592,0.0012168582162867408,false,-8.287620343996219e-15,2.732342904958185e-14,2.8552660576446345e-14,1.8652921087227454,-5.7394659804667238e-14,-3.5488425189251904e-14,6.74801844729741e-14,-2.5878093556422153,7.9729733208586608e-14,1.1815280860786395,true,3.2765267140071206e-27,1.8300926223197385e-26,1.5024399509190263e-26,0.82096388597786096,true,true
D005-S,historical_success_control,10,s,bottom,T,-1,1,s,co,weak,true,true,true,,0.20577150949397813,0.0019208418671466966,false,7.737443315694353e-14,1.1115241022907327e-14,7.8168737288993251e-14,0.14267908020355086,-5.9056208512210886e-14,-4.7760255212001031e-14,7.5951811971494148e-14,-2.4615539506819895,1.4859220720873597e-13,1.9009160485653498,true,1.5557331530899151e-26,1.4687409108904982e-26,8.6992242199416959e-28,0.055917200213055532,true,true
D005-S,historical_success_control,10,s,bottom,T,-1,1,p,cross,weak,true,true,true,,0.20577150949397813,0.0019208418671466966,false,-5.2885264955129077e-14,1.9081090027086791e-14,5.6222230887754662e-14,2.7953275922764909,-2.8749157904820869e-14,-8.6260201281112273e-14,9.0924894310053103e-14,-1.8925026159768217,1.0807099202849391e-13,1.1885742936359405,true,8.0479461590147957e-27,2.1049148082346911e-26,1.3001201923332115e-26,0.61765929302553146,true,true
D005-S,historical_success_control,10,s,bottom,T,0,0,s,co,significant,true,true,true,,0.07825958528525695,0.0050505574372941096,false,0.63137870334666724,0.4730209810366216,0.78891565806527553,0.64298085394345061,0.63137870334595769,0.47302098103818074,0.78891565806564257,0.64298085394557158,1.7130017172314707e-12,2.1713369480225712e-12,true,0.60267387234350944,0.60267387234406999,5.6055160513324154e-13,9.3010769315916085e-13,true,true
D005-S,historical_success_control,10,s,bottom,T,0,0,p,cross,weak,true,true,true,,0.07825958528525695,0.0050505574372941096,false,4.4416205774530543e-14,3.3391869250094527e-13,3.3685975202886184e-13,1.438557548407708,-5.0672924383241045e-14,6.9157365493787818e-14,8.5734978087073764e-14,2.2031456323442802,2.8131921895375826e-13,0.83512268016410307,true,1.0988020512907693e-25,7.1176609192099643e-27,1.0276254420986696e-25,0.93522344710906935,true,true
D001-P,known_failure_probe,0.5,p,top,R,-7,0,s,cross,weak,true,true,true,,0.2121790691843525,0,false,3.1303697314358243e-14,6.3015799362067846e-15,3.1931667279385262e-14,0.1986497188979077,1.6692079974139903e-14,5.547476697638831e-16,1.6701295723391967e-14,0.033221957013590972,1.5701128698141372e-14,0.49171026870488066,true,5.3266942731210131e-26,1.4571857389433506e-26,3.8695085341776625e-26,0.7264371363874883,true,true
D001-P,known_failure_probe,0.5,p,top,R,-7,0,p,co,significant,true,true,true,,0.2121790691843525,0,false,-0.00013356977891837194,6.4084555960704508e-05,0.00014814761608943772,2.6942487744309354,-0.00013787368811293924,6.7636746411942468e-05,0.00015357045073534641,2.6855171640367281,5.5804741157850678e-06,0.036338202362914879,false,1.1465788203360074e-06,1.232054440168381e-06,8.5475619832373598e-08,0.069376495912544189,false,false
D001-P,known_failure_probe,0.5,p,top,R,-6,-1,s,cross,weak,true,true,true,,0.2649030493488892,0,false,-4.1491342642418854e-15,2.2206362314737297e-16,4.1550724897926134e-15,3.0881231962747449,-6.6983744841385941e-12,-1.0699789649470254e-11,1.2623538302420196e-11,-2.1301349776790124,1.262152541079074e-11,0.99984054457781701,true,1.1260461962484864e-27,1.0393485207362349e-20,1.0393484081316153e-20,0.99999989165845982,true,true
D001-P,known_failure_probe,0.5,p,top,R,-6,-1,p,co,weak,true,true,true,,0.2649030493488892,0,false,-6.6103534571762344e-14,1.8705218335485989e-14,6.8699071870429082e-14,2.8658333838956556,1.032185840652965e-11,1.6399408926114416e-11,1.9377341770489781e-11,1.0090361456259436,1.9396834980269688e-11,1.001005979561634,true,3.0782276687325099e-25,2.4489921697846708e-20,2.4489613875079835e-20,0.99998743063490891,true,true
D001-P,known_failure_probe,0.5,p,top,R,-6,0,s,cross,weak,true,true,true,,0.36515625932100892,0,false,2.4220660067807105e-14,-1.0293043026894479e-14,2.631704977526483e-14,-0.4018448563343664,2.5228438070485985e-14,7.4838242777424215e-15,2.6315047279008894e-14,0.28837358295311788,1.7805410067430399e-14,0.67657318048490189,true,6.2268039712055951e-26,6.2258563971158845e-26,9.4757408971063189e-30,0.00015217663733955132,true,true
D001-P,known_failure_probe,0.5,p,top,R,-6,0,p,co,weak,true,true,true,,0.36515625932100892,0,false,2.1825679395195352e-06,4.8189808898948805e-06,5.2901965585212998e-06,1.1455245103359633,1.0440770053211752e-06,4.1091476121299059e-07,1.1220284016116359e-06,0.37494883548887908,4.5527144213188242e-06,0.86059456788716859,false,2.5161377134000592e-09,1.1318750593702601e-10,2.4029502074630331e-09,0.95501537720521834,true,false
D001-P,known_failure_probe,0.5,p,top,R,-6,1,s,cross,weak,true,true,true,,0.2649030493488892,0,false,6.146879013720734e-14,3.0021190616901447e-14,6.8408216224283835e-14,0.45432243236315739,-5.1744131297325424e-12,-1.5316905104438499e-12,5.3963531256703599e-12,-2.8537981999313926,5.4638267648278348e-12,1.0125035626072179,true,3.0522178672390091e-25,1.8993269057464056e-21,1.8990216839596816e-21,0.99983930002476118,true,true
D001-P,known_failure_probe,0.5,p,top,R,-6,1,p,co,weak,true,true,true,,0.2649030493488892,0,false,-1.3691877920317759e-14,-3.7290016439731448e-14,3.9724209835569126e-14,-1.9226871554329044,-7.8825883401578312e-12,-2.3848535815247299e-12,8.235455393947777e-12,-2.8478007882494434,8.211612888192469e-12,0.99710489528328572,true,1.0292231180927409e-25,4.4235835718154063e-21,4.4234806495035969e-21,0.99997673327289094,true,true
D001-P,known_failure_probe,0.5,p,top,R,-5,-1,s,cross,weak,true,true,true,,0.3562443372072428,0,false,3.0915043407961814e-14,-1.6164189232021395e-14,3.4885826956584526e-14,-0.48176663591846836,8.3648592244780841e-13,7.7418756057854959e-12,7.7869343514575689e-12,1.4631669237821761,7.7997516564460217e-12,1.001646001418524,true,1.0674758401276983e-25,5.3185474324124649e-21,5.3184406848284522e-21,0.99997992918454348,true,true
D001-P,known_failure_probe,0.5,p,top,R,-5,-1,p,co,weak,true,true,true,,0.3562443372072428,0,false,1.8855479203684597e-14,1.218024166824124e-14,2.2447436002745223e-14,0.57354323906186178,-1.6196321696134557e-12,-1.5829905312361509e-11,1.5912545697127721e-11,-1.6727562421355893,1.5926591489597655e-11,1.0008826867012528,true,4.4197071527831313e-26,2.2209528451117008e-20,2.2209484254045479e-20,0.99999800999505117,true,true
D001-P,known_failure_probe,0.5,p,top,R,-5,0,s,cross,weak,true,true,true,,0.43597648555764978,0,false,-3.8879392801563096e-15,1.3977649115526444e-14,1.4508299233299522e-14,1.8420924332439124,-1.5397319286313059e-13,1.6316954241678484e-14,1.5483535486506897e-13,3.0360140052209723,1.501034832758352e-13,0.96943933384363434,true,2.2594779906245595e-26,2.5734478641208266e-24,2.5508530842145811e-24,0.9912200358821085,true,true
D001-P,known_failure_probe,0.5,p,top,R,-5,0,p,co,significant,true,true,true,,0.43597648555764978,0,false,-8.6759109978214104e-06,1.8770570889445121e-05,2.067863059193725e-05,2.0037560530008505,-8.3342245519062935e-06,1.3384313535392498e-05,1.5767027230752426e-05,2.1277299056000918,5.3970842045875167e-06,0.26099814398212035,false,4.590063106945565e-08,2.6685462979439555e-08,1.9215168090016095e-08,0.41862535748016622,false,false
D001-P,known_failure_probe,0.5,p,top,R,-5,1,s,cross,weak,true,true,true,,0.3562443372072428,0,false,-8.4908252426959164e-16,-4.1438476154836711e-14,4.1447174175907223e-14,-1.5912836565520174,-3.0369644914366812e-12,-2.142868381536771e-12,3.7168586498328501e-12,-2.5271212050485667,3.692425276626313e-12,0.99342633780070277,true,1.5067800532883463e-25,1.211747412172272e-21,1.2115967341669433e-21,0.99987565229864317,true,true
D001-P,known_failure_probe,0.5,p,top,R,-5,1,p,co,weak,true,true,true,,0.3562443372072428,0,false,-4.8146349414150388e-15,4.3110260973883632e-14,4.33782815571969e-14,1.682017319705486,-6.0373741807771269e-12,-4.4073950390908193e-12,7.4749593998440324e-12,-2.5110028067073062,7.4965840287398627e-12,1.0028929426554853,true,1.6504588345679318e-25,4.9009208233806973e-21,4.9007557774972404e-21,0.99996632349523595,true,true
D001-P,known_failure_probe,0.5,p,top,R,-4,-1,s,cross,weak,true,true,true,,0.38995345356417788,0,false,-2.0997461968454803e-15,-1.2540075845381377e-14,1.2714654391649208e-14,-1.7367001266895896,-4.7541655311273127e-13,-2.23441206584902e-12,2.2844295084299001e-12,-1.7804403389387897,2.2717270830079436e-12,0.99443956341174777,true,1.5521508636121966e-26,5.0104915519080142e-22,5.0103363368216526e-22,0.99996902198421977,true,true
D001-P,known_failure_probe,0.5,p,top,R,-4,-1,p,co,weak,true,true,true,,0.38995345356417788,0,false,-1.6340218974309322e-15,1.2552040605217563e-14,1.2657952082241197e-14,1.7002481199997204,3.9463078538781203e-12,1.8053208278595654e-11,1.8479493359611752e-11,1.3555883092563088,1.8467580311233127e-11,0.99935533685113564,true,1.5383377799394889e-26,3.2787245456324728e-20,3.2787230072946929e-20,0.99999953081213178,true,true
D001-P,known_failure_probe,0.5,p,top,R,-4,0,s,cross,weak,true,true,true,,0.4639279729802907,0,false,-4.7104104940413532e-14,2.6448591984118234e-14,5.402152089843319e-14,2.6299690199066532,1.6457529619375391e-13,-2.6386100973648805e-14,1.666770963325598e-13,-0.15897549037548153,2.1817349436735272e-13,1.3089590541704996,true,3.3334674125825787e-25,3.1733242610807226e-24,2.8399775198224648e-24,0.89495345768896251,true,true
D001-P,known_failure_probe,0.5,p,top,R,-4,0,p,co,weak,true,true,true,,0.4639279729802907,0,false,4.2622714335073116e-06,-3.5725125734892647e-06,5.5614569908101744e-06,-0.69758654476390125,-9.7994880432643563e-07,-1.7545698113530016e-06,2.0096802934825525e-06,-2.0801513867443275,5.5484942920000681e-06,0.99766919013641098,false,3.5329685053221681e-09,4.6133515237506626e-10,3.0716333529471017e-09,0.86941996463311311,true,false
D001-P,known_failure_probe,0.5,p,top,R,-4,1,s,cross,weak,true,true,true,,0.38995345356417788,0,false,-3.6534438575159438e-15,-5.3272591903843258e-15,6.4596704638514834e-15,-2.1719295933622527,-1.5134936596019171e-13,1.5756355426198322e-12,1.5828878651829526e-12,1.6665585975837185,1.5878468018399537e-12,1.0031328414135186,true,4.0063191043470404e-27,2.4056093927743357e-22,2.4055693295832921e-22,0.99998334592841054,true,true
D001-P,known_failure_probe,0.5,p,top,R,-4,1,p,co,weak,true,true,true,,0.38995345356417788,0,false,2.1978853042165842e-14,7.0615273741111658e-15,2.3085388233782078e-14,0.31087027498656783,-1.1642846072277012e-12,1.266421758462625e-11,1.2717624215134842e-11,1.6624736010230683,1.2712624451890568e-11,0.99960686342356897,true,5.1168086545666063e-26,1.5528760351018732e-20,1.5528709182932186e-20,0.99999670494711812,true,true
D001-P,known_failure_probe,0.5,p,top,R,-3,-1,s,cross,weak,true,true,true,,0.38162105552176395,0,false,-4.0739365686933014e-14,3.1413966531366931e-16,4.0740576828304464e-14,3.1338818452818158,9.3617027071496612e-13,-1.3465334653905018e-12,1.6399899844776757e-12,-0.96326896606200274,1.6638362025570535e-12,1.0145404656766686,true,1.5595478929425868e-25,2.5271252115633212e-22,2.5255656636703785e-22,0.99938287668303627,true,true
D001-P,known_failure_probe,0.5,p,top,R,-3,-1,p,co,weak,true,true,true,,0.38162105552176395,0,false,-6.6448539614006927e-15,-4.1580531591995287e-14,4.2108130944524959e-14,-1.7292632588956245,3.2633666301070455e-12,-4.7155528337896536e-12,5.7346316612976852e-12,-0.9654304308973809,5.7042959414506533e-12,0.9947100839881724,true,1.6660049923237809e-25,3.0899782690821367e-21,3.0898116685829042e-21,0.99994608360165527,true,true
D001-P,known_failure_probe,0.5,p,top,R,-3,0,s,cross,weak,true,true,true,,0.45694649378731111,0,false,-9.815710821231879e-15,-1.3984819063429074e-15,9.9148338648923965e-15,-3.0000712665794333,-2.2046131471281025e-15,8.4949006822990688e-15,8.7763122512029652e-15,1.8247165484304915,1.2482300543168801e-14,1.2589520624614388,true,1.1059825445863487e-26,8.665657555267683e-27,2.3941678905958044e-27,0.21647429268345758,true,true
D001-P,known_failure_probe,0.5,p,top,R,-3,0,p,co,weak,true,true,true,,0.45694649378731111,0,false,-4.9290013668515462e-07,6.5963497954087283e-07,8.2344936151419277e-07,2.2125233384657457,1.7912246003262779e-06,8.8220723894335711e-07,1.9966910580403008e-06,0.45764271241924065,2.294943185545793e-06,1.1493731973729671,false,7.628711373728863e-11,4.4853789000763957e-10,3.7225077627035097e-10,0.82992046951487364,true,false
D001-P,known_failure_probe,0.5,p,top,R,-3,1,s,cross,weak,true,true,true,,0.38162105552176395,0,false,-3.3372717235810771e-15,-1.1518420997813404e-14,1.1992139293715802e-14,-1.8528078486309729,-2.9072544860373211e-13,2.7533070823611053e-13,4.0041014642943242e-13,2.3833842774543572,4.0604727206663682e-13,1.0140783786012222,true,1.3512561937375385e-26,1.5064492894019519e-23,1.5050980332082143e-23,0.99910301913031929,true,true
D001-P,known_failure_probe,0.5,p,top,R,-3,1,p,co,weak,true,true,true,,0.38162105552176395,0,false,-2.4256714742587535e-15,1.390267370609345e-15,2.7958407434640582e-15,2.6211517441265779,1.0067309595494753e-12,-9.6579381309877925e-13,1.3950859881510125e-12,-0.76464746301609743,1.397799038292912e-12,1.0019447189384327,true,7.3446182575943181e-28,1.8287162433867558e-22,1.8287088987684983e-22,0.99999598372996135,true,true
D001-P,known_failure_probe,0.5,p,top,R,-2,-1,s,cross,weak,true,true,true,,0.32805918674070855,0,false,-3.0659723106353564e-15,2.1967959699451156e-14,2.2180880044901123e-14,1.7094662307146802,5.0675047268772362e-12,8.2586165072506696e-12,9.6893937256546851e-12,1.0204352445110574,9.6722834176496388e-12,0.99823411985419241,true,3.9739444380810187e-26,7.5832862843546056e-21,7.5832465449102247e-21,0.99999475960119522,true,true
D001-P,known_failure_probe,0.5,p,top,R,-2,-1,p,co,weak,true,true,true,,0.32805918674070855,0,false,1.5987485067331867e-14,6.9655990767945141e-14,7.1467172384544626e-14,1.3451832966322155,8.4213668042958776e-12,1.3744723310237719e-11,1.6119455255295965e-11,1.0210922195233243,1.6051724757550047e-11,0.99579821422788684,true,4.1255080925521084e-25,2.0987705741505699e-20,2.0987293190696445e-20,0.99998034321548357,true,true
D001-P,known_failure_probe,0.5,p,top,R,-2,0,s,cross,weak,true,true,true,,0.41326540887418461,0,false,4.0749456247133581e-14,3.5459185887674142e-14,5.4017330998982938e-14,0.71609110125754716,2.8379626079432976e-15,-6.4076083800891668e-15,7.0079581132219422e-15,-1.1538581400847967,5.6481057109561819e-14,1.0456099193539434,true,2.9689804622060481e-25,4.9971696162260639e-27,2.9190087660437876e-25,0.9831687352616898,true,true
D001-P,known_failure_probe,0.5,p,top,R,-2,0,p,co,significant,true,true,true,,0.41326540887418461,0,false,-6.3666567299440669e-07,5.7128022406004738e-05,5.7131569969677438e-05,1.5819404079307615,4.6634984981436218e-06,5.635530894273895e-05,5.6547935985973358e-05,1.4882327292231825,5.3561951362256655e-06,0.093751933284320105,false,3.3211876411165504e-07,3.2536783037184182e-07,6.7509337398132144e-09,0.02032686637826828,false,false
D001-P,known_failure_probe,0.5,p,top,R,-2,1,s,cross,weak,true,true,true,,0.32805918674070855,0,false,6.0519482953044202e-15,8.2254270528244322e-16,6.1075899232881903e-15,0.13508596817710281,-1.1110986857101745e-12,-6.390761701497938e-12,6.48663051319556e-12,-1.7429357846754228,6.4884801525323092e-12,1.000285146399658,true,3.0130336655117248e-27,3.3986196630033808e-21,3.3986166499697156e-21,0.99999911345370651,true,true
D001-P,known_failure_probe,0.5,p,top,R,-2,1,p,co,weak,true,true,true,,0.32805918674070855,0,false,-1.4707979020307816e-14,-2.8704307503956362e-14,3.2253091574971545e-14,-2.0443116707847704,1.8059991476593407e-12,1.0637165833606299e-11,1.0789389690477745e-11,1.4026180670040986,1.0820155281148666e-11,1.0028514671870712,true,8.4024694808718158e-26,9.4028174105607153e-21,9.4027333858659058e-21,0.99999106388105385,true,true
D001-P,known_failure_probe,0.5,p,top,R,-1,-1,s,cross,weak,true,true,true,,0.19500845086538945,0,false,-1.3956173989742149e-14,-4.3377727834519524e-14,4.5567554954348878e-14,-1.8820731674823465,4.6715672182890175e-12,9.5508450475603053e-12,1.0632129673658979e-11,1.1158856495107481,1.0677229983637902e-11,1.0042418886303333,true,9.9695814258576761e-26,5.4275771116648921e-21,5.4274774158506335e-21,0.99998163161716414,true,true
D001-P,known_failure_probe,0.5,p,top,R,-1,-1,p,co,weak,true,true,true,,0.19500845086538945,0,false,-6.4204757938889466e-14,-1.3786974741753322e-13,1.5208654836955766e-13,-2.0066223430859553,8.369045112141377e-12,1.6693095202496489e-11,1.8673519848402142e-11,1.1060711282699758,1.8825543405608327e-11,1.0081411302443439,true,1.1105729212626377e-24,1.6742405179804381e-20,1.6741294606883118e-20,0.99993366706220899,true,true
