candidate_id,hypothesis_ids,h_nm,mpi_size,profile,solver_package,source_sha,artifact,status,full_solve,true_residual,max_task28_rta_abs_delta,max_simultaneous_rss_mb,baseline_rss_mb,absolute_reduction_gib,relative_reduction_percent,max_cgroup_current_mb,cgroup_reduction_percent,factor_nnz,stage4_seconds,runtime_ratio,swap_in_pages,swap_out_pages,ooc_scratch_peak_bytes,disposition,notes
C1_release_base,H1,5,4,default,mumps,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h5_default_mpi4_release_base_20260713T083120Z,pass,true,1.30333313050562e-11,2.22044604925031e-15,2217.171875,2328.14453125,0.108371734619141,4.76657075024538,1932.5390625,-11.7697957450077,33862428,15.09342500099956,1.01983821222425,0,0,0,diagnostic_pass,worker_RSS_positive_but_below_10pct_and_h5_cgroup_noisy
C1_release_base,H1,3,4,default,mumps,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h3_default_mpi4_release_base_20260713T083532Z,pass,true,9.26997334810817e-12,2.38697950294409e-14,8178.5390625,8651.09765625,0.461483001708984,5.46241196813446,7593.1484375,9.10465669793702,265974548,59.172701293999125,0.869331404920423,0,0,0,diagnostic_pass,confirms_public_lifecycle_overhead_is_not_main_peak_bottleneck
P1_mumps_mpi2,H5,5,2,default,mumps,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h5_default_mpi2_20260713T083431Z,pass,true,7.58680543913837e-12,5.83977310952832e-14,1655.484375,2328.14453125,0.656894683837891,28.8925428477949,1370.47265625,20.737721769502,33940948,17.605780666999635,1.18959400394915,0,0,0,h5_memory_gate_pass,selected_best_incore_h3_candidate
P1_mumps_mpi2,H5,3,2,default,mumps,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h3_default_mpi2_20260713T083918Z,pass,true,1.33425838374134e-11,5.47339951140202e-14,7343.13671875,8651.09765625,1.27730560302734,15.1190171406175,7070.4375,15.3618753606409,266564172,73.37488269499954,1.07798171224581,0,0,0,rejected_engineering_gate,best_candidate_but_h3_below_20pct
P2_mumps_blr_1e5,H6,5,4,mumps_blr,mumps,6a1eef1,benchmarks/artifacts/cases/050/h5_mumps_blr_mpi4_20260713T081608Z,failed,true,0.004704037956272798,0.00107346698229088,2407.93359375,2328.14453125,-0.0779190063476563,-3.4271524567747,1894.37109375,-9.5623236405781,33862428,14.74435536299643,0.996252143751436,0,0,0,rejected_numeric_gate,solver_returned_zero_but_true_residual_and_RTA_failed
P3_superlu_dist,H5,5,4,default,superlu_dist,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h5_default_mpi4_20260713T083210Z,pass,true,3.35451390416209e-11,1.29951605032375e-13,2664.84375,2328.14453125,-0.328807830810547,-14.4621269955789,2079.7265625,-20.2824913641775,0,17.199784630000067,1.16216151115733,0,0,0,rejected_memory_and_time,actual_package_confirmed_superlu_dist_factor_inventory_not_available
P4_mumps_ooc,H6,5,4,mumps_ooc,mumps,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h5_mumps_ooc_mpi4_20260713T083254Z,pass,true,7.23302945045963e-12,7.04991620636974e-15,2008.15625,2328.14453125,0.312488555908203,13.7443477823173,1405.07421875,18.7365153524477,33862428,22.775026734001585,1.53887156468631,0,0,559715776,not_promoted_to_h3,positive_but_below_20pct_h5_and_53.9pct_slower_cleanup_removed_all_8_files
P5_mumps_ordering_3,H6,5,4,default,mumps,6babe4700328be2b3b93aad7e3e6c212b6dbad10,benchmarks/artifacts/cases/050/h5_default_mpi4_20260713T083351Z,pass,true,7.51973652694486e-12,9.34113897343991e-14,2423.42578125,2328.14453125,-0.093048095703125,-4.09258311591345,1830.3203125,-5.85790033729976,37183004,15.116219373001513,1.02137839091727,0,0,0,rejected_memory,requested_mat_mumps_icntl_7_3_increased_factor_nnz_and_peak
