case,profile,status,iterations,true_relative_residual_norm,improvement_vs_aux_identity,rss_upper_gb,modal_space,modal_dim,coarse_matrix_condition,notes
task014a_default100_stage4_block_grating_p1_h5,stage4_real_split_fgmres_fe_ams_modal_zero_order,not_converged,1000,0.021465559540488233,1.0,0.8724899291992188,aux-space only: zero_order,4,1.0,not a full volume deflation; exact correction only on selected auxiliary modal coordinates
task014a_default100_stage4_block_grating_p1_h5,stage4_real_split_fgmres_fe_ams_modal_propagating,not_converged,1000,0.021465559540488233,1.0,0.8686943054199219,aux-space only: propagating,708,1.0,not a full volume deflation; exact correction only on selected auxiliary modal coordinates
