case,p,h_nm,h1_degree_mode,profile,status,reason,iterations,true_relative_residual_norm,ksp_final_residual,rss_upper_gb,setup_time_s,solve_time_s,elapsed_wall_s,restart,max_it,inner_ksp_type,n_real,nnz_real,B_rows,B_nnz,G_rows,G_cols,G_nnz,H1_dofs,Pi_present,Pi_nnz,ams_setup_rss_before_gb,ams_setup_rss_after_gb,notes
fe_only_p2_h5_same,2,5.0,same,real_split_fgmres_blockdiag_ams_positive,not_converged,DIVERGED_MAX_IT,150,2.6021672773581794e-06,0.003442343742829449,1.3236808776855469,4.833245532001456,117.5412451029988,122.40183786299895,40,150,preonly,74892,14233968.0,37446,3558492.0,37446,13167,1572090.0,13167,False,,1.0428123474121094,1.3236808776855469,FE-only real split qualification; no official R/T/A
