timestamp_s,elapsed_s,stage,status,num_processes,rss_sum_GB,rss_max_GB,rss_mean_GB,rss_min_GB,swap_used_GB,ooc_disk_GB,stdout_tail,stderr_tail
1783170396.8179712,20.141526460647583,variational_form_setup:end,running,10,2.6397171020507812,0.3422203063964844,0.26397171020507815,0.002658843994140625,0.16058349609375,0.0,"s seen = 594
3D Floquet local ghost slave records on owned cells added to local MPC = 14
3D Floquet global ghost slave records on owned cells added to local MPC = 136
3D Floquet local ghost slave records skipped = 0
3D Floquet global ghost slave records skipped = 0
3D Floquet raw map nnz = 4588
3D Floquet max masters per slave = 1
3D Floquet estimated constraint memory MB = 0.158
3D Floquet total constraint setup seconds = 1.252
floquet_constraint_setup_outer seconds = 1.275
No z-boundary Dirichlet dofs were located for this Floquet run.
boundary_condition_setup seconds = 0.000
strong Dirichlet H(curl) boundary enabled = False
Dirichlet H(curl) boundary dofs local/global = 0 / 0
field formulation = total_field_dtn_port
stage4 boundary model = dtn_port
stage4 DtN order policy = auto_propagating
stage4 DtN assembly = auxiliary
stage4 DtN field formulation = total field with top incident port and outgoing top/bottom modes
variational_form_setup seconds = 0.238
unconstrained RHS norm = 0.0",
1783170398.8339024,22.154671669006348,variational_form_setup:end,running,10,2.644336700439453,0.3435516357421875,0.2644336700439453,0.002658843994140625,0.16058349609375,0.0,"s seen = 594
3D Floquet local ghost slave records on owned cells added to local MPC = 14
3D Floquet global ghost slave records on owned cells added to local MPC = 136
3D Floquet local ghost slave records skipped = 0
3D Floquet global ghost slave records skipped = 0
3D Floquet raw map nnz = 4588
3D Floquet max masters per slave = 1
3D Floquet estimated constraint memory MB = 0.158
3D Floquet total constraint setup seconds = 1.252
floquet_constraint_setup_outer seconds = 1.275
No z-boundary Dirichlet dofs were located for this Floquet run.
boundary_condition_setup seconds = 0.000
strong Dirichlet H(curl) boundary enabled = False
Dirichlet H(curl) boundary dofs local/global = 0 / 0
field formulation = total_field_dtn_port
stage4 boundary model = dtn_port
stage4 DtN order policy = auto_propagating
stage4 DtN assembly = auxiliary
stage4 DtN field formulation = total field with top incident port and outgoing top/bottom modes
variational_form_setup seconds = 0.238
unconstrained RHS norm = 0.0",
1783170400.8509157,24.17227840423584,variational_form_setup:end,running,10,2.6719970703125,0.3474464416503906,0.26719970703125,0.002658843994140625,0.16058349609375,0.0,"s seen = 594
3D Floquet local ghost slave records on owned cells added to local MPC = 14
3D Floquet global ghost slave records on owned cells added to local MPC = 136
3D Floquet local ghost slave records skipped = 0
3D Floquet global ghost slave records skipped = 0
3D Floquet raw map nnz = 4588
3D Floquet max masters per slave = 1
3D Floquet estimated constraint memory MB = 0.158
3D Floquet total constraint setup seconds = 1.252
floquet_constraint_setup_outer seconds = 1.275
No z-boundary Dirichlet dofs were located for this Floquet run.
boundary_condition_setup seconds = 0.000
strong Dirichlet H(curl) boundary enabled = False
Dirichlet H(curl) boundary dofs local/global = 0 / 0
field formulation = total_field_dtn_port
stage4 boundary model = dtn_port
stage4 DtN order policy = auto_propagating
stage4 DtN assembly = auxiliary
stage4 DtN field formulation = total field with top incident port and outgoing top/bottom modes
variational_form_setup seconds = 0.238
unconstrained RHS norm = 0.0",
1783170402.8663256,26.18875002861023,stage4_dtn_base_matrix_assembled:end,running,11,3.5974197387695312,0.45413970947265625,0.3270381580699574,0.002658843994140625,0.16058349609375,0.0,"et local ghost slave records skipped = 0
3D Floquet global ghost slave records skipped = 0
3D Floquet raw map nnz = 4588
3D Floquet max masters per slave = 1
3D Floquet estimated constraint memory MB = 0.158
3D Floquet total constraint setup seconds = 1.252
floquet_constraint_setup_outer seconds = 1.275
No z-boundary Dirichlet dofs were located for this Floquet run.
boundary_condition_setup seconds = 0.000
strong Dirichlet H(curl) boundary enabled = False
Dirichlet H(curl) boundary dofs local/global = 0 / 0
field formulation = total_field_dtn_port
stage4 boundary model = dtn_port
stage4 DtN order policy = auto_propagating
stage4 DtN assembly = auxiliary
stage4 DtN field formulation = total field with top incident port and outgoing top/bottom modes
variational_form_setup seconds = 0.238
unconstrained RHS norm = 0.0
Stage-4 DtN selected auxiliary port modes = 708
Stage-4 DtN top/bottom mode count = 354 / 354
Stage-4 DtN matrix base rows = 142188
Stage-4 DtN surface quadrature degree = 17",
1783170404.8815634,28.20246911048889,stage4_dtn_base_matrix_assembled:end,running,10,3.6475982666015625,0.4742317199707031,0.36475982666015627,0.002658843994140625,0.16058349609375,0.0,"lse
Dirichlet H(curl) boundary dofs local/global = 0 / 0
field formulation = total_field_dtn_port
stage4 boundary model = dtn_port
stage4 DtN order policy = auto_propagating
stage4 DtN assembly = auxiliary
stage4 DtN field formulation = total field with top incident port and outgoing top/bottom modes
variational_form_setup seconds = 0.238
unconstrained RHS norm = 0.0
Stage-4 DtN selected auxiliary port modes = 708
Stage-4 DtN top/bottom mode count = 354 / 354
Stage-4 DtN matrix base rows = 142188
Stage-4 DtN surface quadrature degree = 17
Stage-4 DtN prepared 50/708 auxiliary modes in 22.269 seconds; unique surface orders = 25
Stage-4 DtN prepared 100/708 auxiliary modes in 22.455 seconds; unique surface orders = 50
Stage-4 DtN prepared 150/708 auxiliary modes in 22.641 seconds; unique surface orders = 75
Stage-4 DtN prepared 200/708 auxiliary modes in 22.819 seconds; unique surface orders = 100
Stage-4 DtN prepared 250/708 auxiliary modes in 23.000 seconds; unique surface orders = 125",
1783170406.8991063,30.21898365020752,stage4_dtn_base_matrix_assembled:end,running,10,3.425220489501953,0.4935646057128906,0.34252204895019533,0.002658843994140625,0.16058349609375,0.0,"0 seconds; unique surface orders = 150
Stage-4 DtN prepared 350/708 auxiliary modes in 23.417 seconds; unique surface orders = 175
Stage-4 DtN prepared 400/708 auxiliary modes in 23.637 seconds; unique surface orders = 200
Stage-4 DtN prepared 450/708 auxiliary modes in 23.854 seconds; unique surface orders = 225
Stage-4 DtN prepared 500/708 auxiliary modes in 24.059 seconds; unique surface orders = 250
Stage-4 DtN prepared 550/708 auxiliary modes in 24.262 seconds; unique surface orders = 275
Stage-4 DtN prepared 600/708 auxiliary modes in 24.479 seconds; unique surface orders = 300
Stage-4 DtN prepared 650/708 auxiliary modes in 24.759 seconds; unique surface orders = 325
Stage-4 DtN prepared 700/708 auxiliary modes in 24.988 seconds; unique surface orders = 350
Stage-4 DtN modal cache summary: unique surface orders = 354, x/y component vector assemblies = 708, polarization cache hits = 354
Stage-4 DtN base matrix nnz = 14783312.0
Stage-4 DtN auxiliary coupling nnz estimate = 4019908",
1783170408.917573,32.23820686340332,stage4_dtn_augmented_ksp_setup:begin,running,10,3.7892379760742188,0.5663261413574219,0.3789237976074219,0.002658843994140625,0.16058349609375,0.0,"0 seconds; unique surface orders = 150
Stage-4 DtN prepared 350/708 auxiliary modes in 23.417 seconds; unique surface orders = 175
Stage-4 DtN prepared 400/708 auxiliary modes in 23.637 seconds; unique surface orders = 200
Stage-4 DtN prepared 450/708 auxiliary modes in 23.854 seconds; unique surface orders = 225
Stage-4 DtN prepared 500/708 auxiliary modes in 24.059 seconds; unique surface orders = 250
Stage-4 DtN prepared 550/708 auxiliary modes in 24.262 seconds; unique surface orders = 275
Stage-4 DtN prepared 600/708 auxiliary modes in 24.479 seconds; unique surface orders = 300
Stage-4 DtN prepared 650/708 auxiliary modes in 24.759 seconds; unique surface orders = 325
Stage-4 DtN prepared 700/708 auxiliary modes in 24.988 seconds; unique surface orders = 350
Stage-4 DtN modal cache summary: unique surface orders = 354, x/y component vector assemblies = 708, polarization cache hits = 354
Stage-4 DtN base matrix nnz = 14783312.0
Stage-4 DtN auxiliary coupling nnz estimate = 4019908",
1783170410.9418783,34.257336139678955,stage4_dtn_augmented_ksp_setup:begin,running,10,4.6216888427734375,0.6115913391113281,0.46216888427734376,0.002658843994140625,0.16058349609375,0.0,"0 seconds; unique surface orders = 150
Stage-4 DtN prepared 350/708 auxiliary modes in 23.417 seconds; unique surface orders = 175
Stage-4 DtN prepared 400/708 auxiliary modes in 23.637 seconds; unique surface orders = 200
Stage-4 DtN prepared 450/708 auxiliary modes in 23.854 seconds; unique surface orders = 225
Stage-4 DtN prepared 500/708 auxiliary modes in 24.059 seconds; unique surface orders = 250
Stage-4 DtN prepared 550/708 auxiliary modes in 24.262 seconds; unique surface orders = 275
Stage-4 DtN prepared 600/708 auxiliary modes in 24.479 seconds; unique surface orders = 300
Stage-4 DtN prepared 650/708 auxiliary modes in 24.759 seconds; unique surface orders = 325
Stage-4 DtN prepared 700/708 auxiliary modes in 24.988 seconds; unique surface orders = 350
Stage-4 DtN modal cache summary: unique surface orders = 354, x/y component vector assemblies = 708, polarization cache hits = 354
Stage-4 DtN base matrix nnz = 14783312.0
Stage-4 DtN auxiliary coupling nnz estimate = 4019908",
1783170412.962923,36.2822642326355,stage4_dtn_augmented_ksp_setup:begin,running,10,7.0523529052734375,0.9522895812988281,0.7052352905273438,0.002658843994140625,0.16058349609375,0.0,"0 seconds; unique surface orders = 150
Stage-4 DtN prepared 350/708 auxiliary modes in 23.417 seconds; unique surface orders = 175
Stage-4 DtN prepared 400/708 auxiliary modes in 23.637 seconds; unique surface orders = 200
Stage-4 DtN prepared 450/708 auxiliary modes in 23.854 seconds; unique surface orders = 225
Stage-4 DtN prepared 500/708 auxiliary modes in 24.059 seconds; unique surface orders = 250
Stage-4 DtN prepared 550/708 auxiliary modes in 24.262 seconds; unique surface orders = 275
Stage-4 DtN prepared 600/708 auxiliary modes in 24.479 seconds; unique surface orders = 300
Stage-4 DtN prepared 650/708 auxiliary modes in 24.759 seconds; unique surface orders = 325
Stage-4 DtN prepared 700/708 auxiliary modes in 24.988 seconds; unique surface orders = 350
Stage-4 DtN modal cache summary: unique surface orders = 354, x/y component vector assemblies = 708, polarization cache hits = 354
Stage-4 DtN base matrix nnz = 14783312.0
Stage-4 DtN auxiliary coupling nnz estimate = 4019908",
1783170414.9812198,38.30282974243164,stage4_dtn_augmented_ksp_setup:begin,running,10,8.609981536865234,1.1269035339355469,0.8609981536865234,0.002658843994140625,0.16058349609375,0.0,"0 seconds; unique surface orders = 150
Stage-4 DtN prepared 350/708 auxiliary modes in 23.417 seconds; unique surface orders = 175
Stage-4 DtN prepared 400/708 auxiliary modes in 23.637 seconds; unique surface orders = 200
Stage-4 DtN prepared 450/708 auxiliary modes in 23.854 seconds; unique surface orders = 225
Stage-4 DtN prepared 500/708 auxiliary modes in 24.059 seconds; unique surface orders = 250
Stage-4 DtN prepared 550/708 auxiliary modes in 24.262 seconds; unique surface orders = 275
Stage-4 DtN prepared 600/708 auxiliary modes in 24.479 seconds; unique surface orders = 300
Stage-4 DtN prepared 650/708 auxiliary modes in 24.759 seconds; unique surface orders = 325
Stage-4 DtN prepared 700/708 auxiliary modes in 24.988 seconds; unique surface orders = 350
Stage-4 DtN modal cache summary: unique surface orders = 354, x/y component vector assemblies = 708, polarization cache hits = 354
Stage-4 DtN base matrix nnz = 14783312.0
Stage-4 DtN auxiliary coupling nnz estimate = 4019908",
