auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
114,top,outgoing_up,air,-2,-1,-2,-1,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.1956783483866799e-15+6.9258207959655287e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,9.1956783483866799e-15+6.9258207959655287e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,-6.1590658456868060e-15+9.7259139361455597e-15j,6.317250070952599e-25,1.2634500141905202e-28,dtn_port_modal_amplitudes,1.2634500141905202e-28,0.0
115,top,outgoing_up,air,-2,-1,-2,-1,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8369533736851667e-15-1.5959478184246511e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8369533736851667e-15-1.5959478184246511e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,1.8202603895831348e-15+2.6985192231504869e-15j,5.05053691580378e-26,1.0101073831607562e-29,dtn_port_modal_amplitudes,1.0101073831607562e-29,0.0
116,top,outgoing_up,air,-2,0,-2,0,s,-1.2566370614359174e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.3066635926968607e-15-1.5393899928444302e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.3066635926968607e-15-1.5393899928444302e-15j,-1.8354844720105296e-01+9.8301066501339762e-01j,3.0379119844420013e-15-7.8829862594760849e-15j,3.435985430650873e-25,6.871970861301747e-29,dtn_port_modal_amplitudes,6.871970861301747e-29,0.0
117,top,outgoing_up,air,-2,0,-2,0,p,-1.2566370614359174e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.6484100968747338e-15-2.6090827466600533e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6484100968747338e-15-2.6090827466600533e-15j,-1.8354844720105296e-01+9.8301066501339762e-01j,3.0508677267022287e-15-2.1245222837885179e-15j,6.654033446068457e-26,1.3308066892136916e-29,dtn_port_modal_amplitudes,1.3308066892136916e-29,0.0
118,top,outgoing_up,air,-2,1,-2,1,s,-1.2566370614359174e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0399971624830569e-15-7.1700406798310827e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0399971624830569e-15-7.1700406798310827e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,7.2306804424927122e-15+4.5644034326380749e-16j,2.502116751512023e-25,5.0042335030240466e-29,dtn_port_modal_amplitudes,5.0042335030240466e-29,0.0
119,top,outgoing_up,air,-2,1,-2,1,p,-1.2566370614359174e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.5055620336285528e-15+6.5246299507213838e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.5055620336285528e-15+6.5246299507213838e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,-6.3005053556920791e-15+3.0252717830150083e-15j,2.3284908428885652e-25,4.6569816857771315e-29,dtn_port_modal_amplitudes,4.6569816857771315e-29,0.0
120,top,outgoing_up,air,-2,2,-2,2,s,-1.2566370614359174e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1471267798928119e-15+1.1751368942076762e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1471267798928119e-15+1.1751368942076762e-14j,7.7969814338176791e-01+6.2615557588112569e-01j,-6.4637725668117169e-15+9.8808003758038665e-15j,6.442367520279767e-25,1.2884735040559536e-28,dtn_port_modal_amplitudes,1.2884735040559536e-28,0.0
121,top,outgoing_up,air,-2,2,-2,2,p,-1.2566370614359174e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.9447139950194523e-16+1.6377993764455221e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,8.9447139950194523e-16+1.6377993764455221e-16j,7.7969814338176791e-01+6.2615557588112569e-01j,5.9486596832615882e-16+6.8777716756897605e-16j,3.821240134425576e-27,7.642480268851153e-31,dtn_port_modal_amplitudes,7.642480268851153e-31,0.0
122,top,outgoing_up,air,-2,3,-2,3,s,-1.2566370614359174e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.3091987134928192e-16-1.5501126631965356e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.3091987134928192e-16-1.5501126631965356e-14j,7.3923895982341259e-01-6.7344321236404114e-01j,-1.1053376855685386e-14-1.0899459380126493e-14j,1.0525100348870786e-24,2.1050200697741575e-28,dtn_port_modal_amplitudes,2.1050200697741575e-28,0.0
123,top,outgoing_up,air,-2,3,-2,3,p,-1.2566370614359174e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.5712406245659721e-15+5.4736247072845707e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5712406245659721e-15+5.4736247072845707e-16j,7.3923895982341259e-01-6.7344321236404114e-01j,-1.5321437041449604e-15+2.1362162094763093e-15j,3.018472488293053e-26,6.036944976586107e-30,dtn_port_modal_amplitudes,6.036944976586107e-30,0.0
124,top,outgoing_up,air,-2,4,-2,4,s,-1.2566370614359174e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.6953983039576012e-15-9.1228794701926057e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.6953983039576012e-15-9.1228794701926057e-15j,-9.6366746870815245e-01-2.6710486658543325e-01j,-8.0296531173386752e-16+9.2442713041578440e-15j,3.4319228546776845e-25,6.863845709355371e-29,dtn_port_modal_amplitudes,6.863845709355371e-29,0.0
125,top,outgoing_up,air,-2,4,-2,4,p,-1.2566370614359174e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.4816507644878584e-17+5.7369734855096238e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.4816507644878584e-17+5.7369734855096238e-15j,-9.6366746870815245e-01-2.6710486658543325e-01j,1.5562883985555328e-15-5.5219061068632442e-15j,1.3119026023947278e-25,2.623805204789456e-29,dtn_port_modal_amplitudes,2.623805204789456e-29,0.0
126,top,outgoing_up,air,-2,5,-2,5,s,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.5754922383071035e-14+2.1168669522612120e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.5754922383071035e-14+2.1168669522612120e-15j,9.4763140690420844e-01+3.1936611693908690e-01j,-1.5605914842156553e-14-3.0255787759577860e-15j,8.675656635683374e-25,1.735131327136675e-28,dtn_port_modal_amplitudes,1.735131327136675e-28,0.0
127,top,outgoing_up,air,-2,5,-2,5,p,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.2625562611247804e-15-1.3263641324017152e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,6.2625562611247804e-15-1.3263641324017152e-15j,9.4763140690420844e-01+3.1936611693908690e-01j,6.3581907631588522e-15+7.4314396637287017e-16j,1.4068867336342188e-25,2.813773467268438e-29,dtn_port_modal_amplitudes,2.813773467268438e-29,0.0
128,top,outgoing_up,air,-2,6,-2,6,s,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2000785980461184e-15-1.2548473244124003e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2000785980461184e-15-1.2548473244124003e-14j,-3.8948672055607042e-01+9.2103208115161628e-01j,1.0700645029192325e-14+6.9138066616949994e-15j,4.2245969585332165e-25,8.449193917066434e-29,dtn_port_modal_amplitudes,8.449193917066434e-29,0.0
129,top,outgoing_up,air,-2,6,-2,6,p,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.4861420767442111e-15+8.8786098239488927e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.4861420767442111e-15+8.8786098239488927e-15j,-3.8948672055607042e-01+9.2103208115161628e-01j,-7.2091651595772720e-15-5.7479172344090858e-15j,2.2127268560705356e-25,4.425453712141072e-29,dtn_port_modal_amplitudes,4.425453712141072e-29,0.0
130,top,outgoing_up,air,-2,7,-2,7,s,-1.2566370614359174e-01+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.4750264063796611e-15-2.4103179920575863e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.4750264063796611e-15-2.4103179920575863e-15j,4.2815674128062969e-01-9.0370448980623741e-01j,-3.2379144320222187e-15+1.2046985789048501e-15j,1.1016014473167064e-26,2.2032028946334132e-30,dtn_port_modal_amplitudes,2.2032028946334132e-30,0.0
131,top,outgoing_up,air,-2,7,-2,7,p,-1.2566370614359174e-01+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.1906217031072486e-16-1.4923253280575414e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.1906217031072486e-16-1.4923253280575414e-15j,4.2815674128062969e-01-9.0370448980623741e-01j,-1.6136767407075205e-15-7.9499886612667985e-17j,2.4092054875464283e-27,4.818410975092857e-31,dtn_port_modal_amplitudes,4.818410975092857e-31,0.0
132,top,outgoing_up,air,-1,-7,-1,-7,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.1557741097268641e-16+1.0921804752544124e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,6.1557741097268641e-16+1.0921804752544124e-15j,-4.4861738743631774e-01+8.9372391692838382e-01j,-1.2522665422124562e-15+6.0185103489552436e-17j,2.3412605092555692e-27,4.682521018511139e-31,dtn_port_modal_amplitudes,4.682521018511139e-31,0.0
133,top,outgoing_up,air,-1,-7,-1,-7,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1173186394786931e-15+1.7605078154674503e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1173186394786931e-15+1.7605078154674503e-15j,-4.4861738743631774e-01+8.9372391692838382e-01j,-2.0746565095994341e-15+2.0877997419576392e-16j,6.476235243227584e-27,1.295247048645517e-30,dtn_port_modal_amplitudes,1.295247048645517e-30,0.0
134,top,outgoing_up,air,-1,-6,-1,-6,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.3426878361799678e-15+7.2786919888959927e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,9.3426878361799678e-15+7.2786919888959927e-15j,-9.7402708549712580e-01-2.2643152765896971e-01j,-7.4519056573789986e-15-9.2051222233627456e-15j,4.00232237826116e-25,8.004644756522322e-29,dtn_port_modal_amplitudes,8.004644756522322e-29,0.0
135,top,outgoing_up,air,-1,-6,-1,-6,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0889570463046122e-15+1.8260532533456697e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0889570463046122e-15+1.8260532533456697e-14j,-9.7402708549712580e-01-2.2643152765896971e-01j,5.1954339354605561e-15-1.7539679075638522e-14j,9.54840476923538e-25,1.9096809538470764e-28,dtn_port_modal_amplitudes,1.9096809538470764e-28,0.0
136,top,outgoing_up,air,-1,-5,-1,-5,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.1577123620509220e-15+6.4004125001815577e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1577123620509220e-15+6.4004125001815577e-15j,1.6368469478040518e-01+9.8651270680850611e-01j,-6.5035880548709139e-15-9.4448389431615936e-17j,1.5343428913061228e-25,3.068685782612246e-29,dtn_port_modal_amplitudes,3.068685782612246e-29,0.0
137,top,outgoing_up,air,-1,-5,-1,-5,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.1229852498162298e-14-1.8363623073810825e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1229852498162298e-14-1.8363623073810825e-15j,1.6368469478040518e-01+9.8651270680850611e-01j,-2.6560228055040699e-17-1.1378976588812267e-14j,4.696059227262152e-25,9.392118454524306e-29,dtn_port_modal_amplitudes,9.392118454524306e-29,0.0
138,top,outgoing_up,air,-1,-4,-1,-4,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.6561434449064262e-15+2.1030800162751821e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.6561434449064262e-15+2.1030800162751821e-15j,-3.5464440597887031e-01-9.3500125417450330e-01j,5.3908797089122324e-15+8.2826606683784722e-15j,4.05680706780395e-25,8.113614135607901e-29,dtn_port_modal_amplitudes,8.113614135607901e-29,0.0
139,top,outgoing_up,air,-1,-4,-1,-4,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.1835731486893984e-15+4.1794317837879348e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1835731486893984e-15+4.1794317837879348e-16j,-3.5464440597887031e-01-9.3500125417450330e-01j,8.1052499220734285e-16+9.5842116820278503e-16j,6.544463655984676e-27,1.3088927311969354e-30,dtn_port_modal_amplitudes,1.3088927311969354e-30,0.0
140,top,outgoing_up,air,-1,-3,-1,-3,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.5340697440723807e-15-8.1826120966568748e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5340697440723807e-15-8.1826120966568748e-15j,9.9281491167941782e-01+1.1966014853320958e-01j,-1.5367296502751063e-15-8.4270464680185441e-15j,3.3177080160193263e-25,6.635416032038654e-29,dtn_port_modal_amplitudes,6.635416032038654e-29,0.0
141,top,outgoing_up,air,-1,-3,-1,-3,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.1738901209854849e-15-1.9487887886779958e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,4.1738901209854849e-15-1.9487887886779958e-15j,9.9281491167941782e-01+1.1966014853320958e-01j,4.3770927077388618e-15-1.4353382572747649e-15j,9.594182757689957e-26,1.918836551537992e-29,dtn_port_modal_amplitudes,1.918836551537992e-29,0.0
142,top,outgoing_up,air,-1,-2,-1,-2,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.5637292041134715e-15-2.3873757479837304e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.5637292041134715e-15-2.3873757479837304e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,2.5869860962346878e-15+2.3621543836027273e-15j,5.849880555854048e-26,1.1699761111708099e-29,dtn_port_modal_amplitudes,1.1699761111708099e-29,0.0
143,top,outgoing_up,air,-1,-2,-1,-2,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.5525832784720846e-15+1.8846167309274508e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.5525832784720846e-15+1.8846167309274508e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,-1.7528138431984325e-15+1.6999819676028151e-15j,2.842075085894744e-26,5.684150171789489e-30,dtn_port_modal_amplitudes,5.684150171789489e-30,0.0
144,top,outgoing_up,air,-1,-1,-1,-1,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.5817041911249833e-15+4.1184734779565120e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,3.5817041911249833e-15+4.1184734779565120e-15j,-6.5036760599189947e-01+7.5961962657396198e-01j,-5.4578976655332008e-15+4.2211063961045492e-17j,1.4621229204070492e-25,2.924245840814099e-29,dtn_port_modal_amplitudes,2.924245840814099e-29,0.0
145,top,outgoing_up,air,-1,-1,-1,-1,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.2289559056244202e-15+5.0664333309886920e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2289559056244202e-15+5.0664333309886920e-15j,-6.5036760599189947e-01+7.5961962657396198e-01j,-3.0492890847369437e-15-4.2285831424989678e-15j,1.3339571316974164e-25,2.6679142633948336e-29,dtn_port_modal_amplitudes,2.6679142633948336e-29,0.0
146,top,outgoing_up,air,-1,0,-1,0,s,-6.2831853071795868e-02+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4177754872400009e-15+6.3939818253351265e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4177754872400009e-15+6.3939818253351265e-15j,-8.2266986547146859e-01+5.6851938616476028e-01j,-9.7374829846734487e-15-1.0429870013617725e-15j,4.751421554810231e-25,9.502843109620464e-29,dtn_port_modal_amplitudes,9.502843109620464e-29,0.0
147,top,outgoing_up,air,-1,0,-1,0,p,-6.2831853071795868e-02+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.5313170502230487e-15-2.7826163014797079e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.5313170502230487e-15-2.7826163014797079e-15j,-8.2266986547146859e-01+5.6851938616476028e-01j,6.1324191652363346e-15-8.5548639567845339e-16j,1.8993728242050837e-25,3.798745648410168e-29,dtn_port_modal_amplitudes,3.798745648410168e-29,0.0
148,top,outgoing_up,air,-1,1,-1,1,s,-6.2831853071795868e-02+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.8648837573709913e-15+1.7332357762999175e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.8648837573709913e-15+1.7332357762999175e-15j,-6.5036760599189947e-01+7.5961962657396198e-01j,5.0992009195121711e-15-8.6207997184213837e-15j,4.9237366846200355e-25,9.847473369240073e-29,dtn_port_modal_amplitudes,9.847473369240073e-29,0.0
149,top,outgoing_up,air,-1,1,-1,1,p,-6.2831853071795868e-02+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.6407453986826626e-15+1.4221244949341748e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.6407453986826626e-15+1.4221244949341748e-15j,-6.5036760599189947e-01+7.5961962657396198e-01j,-2.1473613347670502e-15+3.2143870385749195e-16j,2.3138822587327255e-26,4.627764517465452e-30,dtn_port_modal_amplitudes,4.627764517465452e-30,0.0
150,top,outgoing_up,air,-1,2,-1,2,s,-6.2831853071795868e-02+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.8853007661695317e-15-2.7851123642773722e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.8853007661695317e-15-2.7851123642773722e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,2.5425232475997076e-15-3.1011912111838925e-15j,7.665792290205193e-26,1.533158458041039e-29,dtn_port_modal_amplitudes,1.533158458041039e-29,0.0
151,top,outgoing_up,air,-1,2,-1,2,p,-6.2831853071795868e-02+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.6828493867569274e-15-8.7711546846911749e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,9.6828493867569274e-15-8.7711546846911749e-15j,8.0912633543696030e-02+9.9672119759390265e-01j,9.5258606456962214e-15+8.9414040121322616e-15j,8.136394745320795e-25,1.6272789490641593e-28,dtn_port_modal_amplitudes,1.6272789490641593e-28,0.0
152,top,outgoing_up,air,-1,3,-1,3,s,-6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.6509986168714548e-15-9.9156777467435651e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,8.6509986168714548e-15-9.9156777467435651e-16j,9.9281491167941782e-01+1.1966014853320958e-01j,8.7074915749462765e-15+5.0736506817950615e-17j,3.428318412334609e-25,6.856636824669219e-29,dtn_port_modal_amplitudes,6.856636824669219e-29,0.0
153,top,outgoing_up,air,-1,3,-1,3,p,-6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.6848569277055172e-15-2.2842658254385115e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.6848569277055172e-15-2.2842658254385115e-15j,9.9281491167941782e-01+1.1966014853320958e-01j,-5.3706751406287726e-15-2.9481039980943361e-15j,1.697157404953115e-25,3.3943148099062303e-29,dtn_port_modal_amplitudes,3.3943148099062303e-29,0.0
