case,p,h_nm,mode_set,solver_label,rhs_count,max_fe_relative_residual,one_shot_residual_after,improvement,time_s,status,decision,notes
task014a_default100_stage4_block_grating_p2_h5,2,5.0,top_y,offline_scipy_gmres_diag_rtol_0.01_maxit_1_top_y,1,0.46296397374609305,0.016382918958318764,1.0001914510440288,3.7824620030005462,not_converged,not_better_than_primary,"offline minres one-shot after selected FE RHS; infos=[{'mode_id': 177, 'status': 'not_converged', 'reason': 'scipy_gmres_info=1', 'iterations': 40, 'time_s': 3.1525643200147897, 'relative_residual': 0.46296397374609305}]"
task014a_default100_stage4_block_grating_p2_h5,2,5.0,top_bottom_xy,offline_scipy_gmres_diag_rtol_0.01_maxit_1_top_bottom_xy,4,0.46302183278399334,0.016382748810257742,1.0002018388390208,13.98153297699173,not_converged,not_better_than_primary,"offline minres one-shot after selected FE RHS; infos=[{'mode_id': 176, 'status': 'not_converged', 'reason': 'scipy_gmres_info=1', 'iterations': 40, 'time_s': 3.2848849940055516, 'relative_residual': 0.4629416837358984}, {'mode_id': 177, 'status': 'not_converged', 'reason': 'scipy_gmres_info=1', 'iterations': 40, 'time_s': 3.3711942940135486, 'relative_residual': 0.46296397374609305}, {'mode_id': 530, 'status': 'not_converged', 'reason': 'scipy_gmres_info=1', 'iterations': 40, 'time_s': 3.1149803570006043, 'relative_residual': 0.4629927212569601}, {'mode_id': 531, 'status': 'not_converged', 'reason': 'scipy_gmres_info=1', 'iterations': 40, 'time_s': 3.1647684470226523, 'relative_residual': 0.46302183278399334}]"
