case,p,h_nm,profile,input_state,output_state,segment_max_it,status,reason,iterations,true_relative_residual_norm,ksp_final_residual,setup_time_s,solve_time_s,rss_gb,notes
task014a_default100_stage4_block_grating_p2_h5,2,5.0,p2_h5_baseline_continuation_iter240,docs/task019_p2_h5_true_fe_sampled_schur_qualification/outcomes/raw_runs/task014a_default100_stage4_block_grating_p2_h5/p2_h5_baseline_state.npz,docs/task019_p2_h5_true_fe_sampled_schur_qualification/outcomes/raw_runs/task014a_default100_stage4_block_grating_p2_h5/p2_h5_baseline_state_iter240.npz,120,not_converged,DIVERGED_MAX_IT,120,0.015816065704229453,2.0820423249216904,0.0956856679986231,1357.497049305006,11.933631896972656,segment continuation from saved baseline state; history=docs/task019_p2_h5_true_fe_sampled_schur_qualification/outcomes/raw_runs/task014a_default100_stage4_block_grating_p2_h5/p2_h5_baseline_continuation_iter240_history.csv
