iteration,ksp_residual
0,131.64097594543352
1,124.17850565616324
2,117.44494109655282
3,113.29078689004457
4,59.143643822802964
5,36.28241338843648
6,21.890562096658783
7,19.545595368378414
8,19.541428308716963
9,19.499687317895276
10,17.924402311572482
11,15.74541946677692
12,15.634206644513997
13,15.597986245847348
14,14.511630108369227
15,12.27092446440621
16,10.758059705283454
17,10.683120637131726
18,10.618378572422895
19,10.192941629342945
20,9.724232738830619
21,9.714423868059686
22,9.689749211681868
23,8.381765121753922
24,7.692468465998013
25,7.503293653551832
26,7.497521976243582
27,7.4598657751943565
28,6.893596174076225
29,6.8176998677696865
30,6.81495357467443
31,6.780527256305789
32,6.218279571869492
33,6.144884853338046
34,6.140174646414924
35,6.097042687586462
36,5.6095082075269405
37,5.225057176316365
38,5.191498376589984
39,5.181326961894608
40,4.99185329329943
41,4.50100999918469
42,4.452355007305486
43,4.447826371959331
44,4.418086807912365
45,4.124191394015238
46,4.061683953776049
47,4.052390027705737
48,4.011462680598323
49,3.7566095891618763
50,3.6617723364365142
51,3.655647320019318
52,3.64725841312962
53,3.528889116868265
54,3.355555798206592
55,3.340904537104748
56,3.3387581864165248
57,3.311293404977992
58,3.184849244764607
59,3.1833925674256967
60,3.183355568865709
61,3.0709020935749987
62,2.9301391743805407
63,2.895753175505813
64,2.8952943128013042
65,2.8887673517063663
66,2.807483084534971
67,2.763062928724549
68,2.763025742271912
69,2.7620264425284784
70,2.700035141363513
71,2.6650730204048587
72,2.664389009828199
73,2.664206317914956
74,2.647884699872106
75,2.5919870677440104
76,2.580523658776462
77,2.5780486706573837
78,2.556971728459363
79,2.509811115110884
80,2.508770370342445
81,2.5084587721130664
82,2.4950222612738875
83,2.4387195767475167
84,2.3996904917973265
85,2.3994819946583
86,2.3994609587853772
87,2.376372924266455
88,2.348061688889244
89,2.3431960582370017
90,2.341918205578458
91,2.3326154536232644
92,2.3171047744796627
93,2.3135518500285523
94,2.313094026003819
95,2.309003411123487
96,2.2961944232747156
97,2.294573253155506
98,2.2945337115658755
99,2.2926428311888483
100,2.2695994928889633
101,2.2606024086333356
102,2.2598610439022244
103,2.255695180583809
104,2.2324628056562417
105,2.225764497581136
106,2.2257309543049097
107,2.225527704816556
108,2.21718572061854
109,2.198859763817027
110,2.198205911949567
111,2.198147401796827
112,2.1944895145438337
113,2.1809238233313666
114,2.1807601607556184
115,2.1807522961793424
116,2.1746055054527376
117,2.161367639496986
118,2.15723935187066
119,2.157228534018384
120,2.157076335982738
