iteration,ksp_residual
0,93.08422677303112
1,89.91453335856447
2,68.20394454063141
3,64.39112285754497
4,64.38687349240114
5,61.3341176149613
6,60.10533638899276
7,59.58395821376602
8,56.84673956791542
9,56.38285011052907
10,55.40590000036421
11,53.326641534314206
12,53.256613596126336
13,51.932917762726724
14,50.52997016464419
15,50.51963739647261
16,49.11070571639077
17,48.82055755568784
18,48.08475257673601
19,48.01171010630265
20,47.24832080920805
21,47.211009605102795
22,46.15746757636224
23,45.98983056381933
24,45.4327971966176
25,45.41552386708054
26,44.70918333879796
27,44.70653854849953
28,43.91571783787767
29,43.911320346990706
30,43.272092883843314
31,43.27209042010249
32,42.831188354761196
33,42.81246202310679
34,42.5151717759318
35,42.50324733335802
36,42.45504071027789
37,42.22021617855762
38,42.18976232982764
39,42.013506563800405
40,41.897717270538045
41,41.8194042697045
42,41.69427691242834
43,41.67538721014144
44,41.59938744402824
45,41.57907793816156
46,41.563678356612634
47,41.495242326871875
48,41.49486567043351
49,41.487278242309905
50,41.4496046618712
51,41.42316062555477
52,41.37477771946008
53,41.30269572879603
54,41.30020308009239
55,41.24771063195124
56,41.22724729103523
57,41.218232327427444
58,41.208512696050775
59,41.19975196624412
60,41.197309739533836
61,41.18108725319554
62,41.15616605794597
63,41.15594836057374
64,41.14317918468103
65,41.13691410737398
66,41.136579270869035
67,41.13619534134356
68,41.13139633028905
69,41.125121018092194
70,41.12511949981219
71,41.12226197667601
72,41.12103708288345
73,41.11842994073813
74,41.118196653629454
75,41.114952707635595
76,41.114715392006744
77,41.112363151892
78,41.10969445054544
79,41.1094460918201
80,41.10920208694642
81,41.10920197639104
82,41.10920197077456
83,41.10920016915206
84,41.10911939182259
85,41.108578156253806
86,41.10835931225484
87,41.108049615911334
88,41.10801088292743
89,41.107444765511296
90,41.10697279544423
91,41.10547022274043
92,41.10371701658763
93,41.10238831526965
94,41.10238783891608
95,41.102183318007675
96,41.10217180409092
97,41.10172301160047
98,41.10074064505783
99,41.10073922854142
100,41.10013291000953
101,41.09832141210279
102,41.09711309927061
103,41.09494946639895
104,41.09415726004805
105,41.09338298285913
106,41.09338096696461
107,41.092804006412024
108,41.09260577251138
109,41.092367718323224
110,41.09214191792917
111,41.091935608173436
112,41.091915889130796
113,41.09179855980904
114,41.091339993181066
115,41.09016959165823
116,41.088655414766755
117,41.085299472818676
118,41.085244701959816
119,41.08397355038394
120,41.08381294283614
121,41.0825208080772
122,41.07747497922223
123,41.07628081746209
124,41.07031610354009
125,41.069628919434415
126,41.067428336315466
127,41.06701655068537
128,41.06530412674661
129,41.06527738847827
130,41.0638098591881
131,41.062340035287136
132,41.06210563960868
133,41.05470364428153
134,41.05467515588924
135,41.04338911206563
136,41.042958111214105
137,41.03344364863808
138,41.03281504533584
139,41.02597627819937
140,41.024281100351395
141,41.020212502392596
142,41.01315134417404
143,41.01300622294319
144,41.0086484838724
145,41.00428078576395
146,41.004194133764315
147,41.00293194605998
148,41.0018203768669
149,40.996861752237315
150,40.99612966930604
151,40.994808241918555
152,40.99353203885747
153,40.99351365304318
154,40.99345429397094
155,40.99306160977476
156,40.99262300042838
157,40.99253170301636
158,40.99207279039082
159,40.99202007966862
160,40.99196020837076
161,40.991960208211054
162,40.99196020628711
163,40.99196020528701
164,40.99196009401522
165,40.99195998413555
166,40.99195765982579
167,40.99194928867141
168,40.99194344602216
169,40.99194339339758
170,40.99194245389292
171,40.99193826657995
172,40.99192682302799
173,40.991920057617314
174,40.991916073504804
175,40.99191314246266
176,40.991886237780484
177,40.991857689198795
178,40.99175982327758
179,40.991704003368916
180,40.9914406168404
181,40.99140320440145
182,40.99096609930071
183,40.99096507853567
184,40.990229392923645
185,40.98999628723885
186,40.989178344445406
187,40.98843294233798
188,40.98827722128079
189,40.987674952451755
190,40.987666536125126
191,40.98685679174864
192,40.98680412731263
193,40.986146720722964
194,40.98559831444972
195,40.98550890788456
196,40.984630001637356
197,40.98462993082447
198,40.98399686447265
199,40.983978524224014
200,40.98293531655014
201,40.982520526922514
202,40.981740205411626
203,40.98089827377356
204,40.980791722410196
205,40.980347260362514
206,40.980289551591525
207,40.97965398229686
208,40.97950472689104
209,40.97914084155778
210,40.97829050798869
211,40.97824951222962
212,40.97700202366296
213,40.97673084392864
214,40.97581440299329
215,40.975446177028864
216,40.97400797961277
217,40.97174855015089
218,40.970225520779856
219,40.96333251461229
220,40.96326853637441
221,40.96103226469843
222,40.9604843139438
223,40.959719209800674
224,40.957679390110485
225,40.95670429332601
226,40.953913844900946
227,40.953900558057995
228,40.95325200061903
229,40.95254194333689
230,40.95243475251581
231,40.95137102877706
232,40.95132243606542
233,40.950321669635514
234,40.950316264494035
235,40.950066157511934
236,40.95003244561586
237,40.94998886810338
238,40.94998603439884
239,40.94992128468616
240,40.94990291332418
241,40.94990291331944
242,40.94990291318776
243,40.94990291052387
244,40.94990290928858
245,40.94990285550272
246,40.949902672520146
247,40.94990142858619
248,40.94989826918142
249,40.94989825153809
250,40.949898245924814
251,40.94989413217781
252,40.949894033050974
253,40.94986760979791
254,40.94984031732139
255,40.949840069421334
256,40.94982324594882
257,40.94968777507649
258,40.9496777338364
259,40.94954071566578
260,40.949521483306285
261,40.94948952747664
262,40.949468599715196
263,40.94946040576619
264,40.949254282622476
265,40.949240659115226
266,40.94912971741756
267,40.9490411459924
268,40.94892615740291
269,40.948874384546784
270,40.948709403113725
271,40.948598947672714
272,40.9485963417205
273,40.9483357687115
274,40.94833446828311
275,40.94822131886327
276,40.94821716592632
277,40.948130038824154
278,40.94809662879097
279,40.94807553205654
280,40.94797961485195
281,40.94793552447992
282,40.94788961270913
283,40.947835755056246
284,40.947729283667634
285,40.94750178895067
286,40.94746638657194
287,40.946700054192185
288,40.94664919553088
289,40.946214841032635
290,40.946039511643775
291,40.9458844000298
292,40.94556268337049
293,40.945523052662175
294,40.944880996454145
295,40.944840191060685
296,40.94427491849179
297,40.94370838965522
298,40.943670796671576
299,40.942805904409724
300,40.94280056659577
301,40.942120406467545
302,40.942041461186776
303,40.94155846495719
304,40.94060498332833
305,40.94060493635272
306,40.93998372020717
307,40.93988688732682
308,40.93962679414592
309,40.93918378102023
310,40.93916654107982
311,40.93838011240507
312,40.938238833850804
313,40.93755376322872
314,40.93682942168935
315,40.93674271109065
316,40.935855075375386
317,40.93582410568125
318,40.935436394626365
319,40.93536704960078
320,40.935190565057546
321,40.93519056048454
322,40.93519055245512
323,40.93519055148469
324,40.93519054388385
325,40.935190017098705
326,40.93518435654336
327,40.935184227104436
328,40.93518419395917
329,40.93515890864614
330,40.93515855772972
331,40.93515274951071
332,40.93514196940642
333,40.93513197540916
334,40.93510294025848
335,40.93508122215823
336,40.934965274101344
337,40.93495163824225
338,40.934942659421175
339,40.93492580816518
340,40.934911715272534
341,40.93490416712047
342,40.93490260897402
343,40.93490259302581
344,40.93487027155024
345,40.93484816471476
346,40.934828268734144
347,40.93466226823469
348,40.93465969838454
349,40.9345980589498
350,40.93459382179424
351,40.93453765549608
352,40.934524748911095
353,40.934477704926614
354,40.93441044652217
355,40.93440708364047
356,40.93440191210423
357,40.934393855514536
358,40.93439213893254
359,40.93437119659507
360,40.93437016046528
361,40.93433233671881
362,40.9343087789285
363,40.93430854329591
364,40.93426495038256
365,40.934264691707185
366,40.93426421475691
367,40.93426415036732
368,40.93426281037038
369,40.93425225701729
370,40.934250544133825
371,40.934250531106066
372,40.93420854891571
373,40.93420848703988
374,40.93419359105769
375,40.93419357916489
376,40.93416516538997
377,40.93416275418373
378,40.93412846484183
379,40.93410140819249
380,40.93410118494476
381,40.93409746890194
382,40.9340934221752
383,40.93408457404728
384,40.93404756068451
385,40.934047554263465
386,40.93403418835871
387,40.934029251168624
388,40.93402623108286
389,40.93399512545965
390,40.93396085732084
391,40.93395890810675
392,40.9339241685968
393,40.93387533923237
394,40.93386493351166
395,40.93380235292267
396,40.93378309551243
397,40.93365791494942
398,40.93360025250808
399,40.93350647138707
400,40.93335960090856
401,40.93335960032564
402,40.93335959894618
403,40.933359597668854
404,40.93335955751392
405,40.933359556764536
406,40.933359091132914
407,40.93335908327739
408,40.93335893404684
409,40.93335828180384
410,40.933356589493364
411,40.93335657728971
412,40.93334793454583
413,40.93332310418816
414,40.93331934918575
415,40.933286216891204
416,40.93324347353375
417,40.93324181147374
418,40.93323619623191
419,40.933231369015914
420,40.933230530801275
421,40.933228641189714
422,40.93322741146677
423,40.93322565615537
424,40.93322532630942
425,40.93320966600906
426,40.93320964862302
427,40.93318254222255
428,40.93318050836758
429,40.933163409367346
430,40.93315255591158
431,40.933134623377555
432,40.93311010990551
433,40.93310962682026
434,40.93310188223461
435,40.9330746542198
436,40.93306989500402
437,40.93306460820792
438,40.93306311654772
439,40.933050820442325
440,40.933046659950826
441,40.93302566674314
442,40.93300253449966
443,40.932996410893054
444,40.93299615035243
445,40.932973397969654
446,40.9329728494898
447,40.932968961538826
448,40.93296788874757
449,40.932967758395634
450,40.9329387048208
451,40.932937833279745
452,40.932916710320704
453,40.93291661246957
454,40.932916481764046
455,40.932913580319145
456,40.9328881731153
457,40.932887818041344
458,40.93284933497228
459,40.932843979014386
460,40.93284078971242
461,40.93284029237743
462,40.93280683397275
463,40.93280682606011
464,40.93272689875197
465,40.93272689511095
466,40.93270067536206
467,40.9327005552457
468,40.93269555892735
469,40.93269521356368
470,40.93269339859051
471,40.93269325365074
472,40.93268176627199
473,40.93268117501062
474,40.93266491290357
475,40.93260502208656
476,40.9325997255366
477,40.932417807819796
478,40.93239105439333
479,40.932309579476026
480,40.9322698212834
481,40.932269821083366
482,40.93226982017488
483,40.93226981967573
484,40.93226977993249
485,40.93226977600457
486,40.93226946558498
487,40.932269434380586
488,40.93226907975951
489,40.932267232763344
490,40.93226681714223
491,40.932266814150324
492,40.932261572862465
493,40.932242705152476
494,40.93223243545754
495,40.932212597237424
496,40.93216995830316
497,40.9321676222137
498,40.93216665655382
499,40.932166558416576
500,40.93216496496226
501,40.93215668435511
502,40.932156653335745
503,40.93215653914103
504,40.932147658807864
505,40.932129897624286
506,40.93211227805781
507,40.932066351793985
508,40.93206572117156
509,40.93205116261151
510,40.932047277590556
511,40.932012473137675
512,40.93201171620656
513,40.931980476398635
514,40.93197061484763
515,40.93196953389851
516,40.931967396822046
517,40.93196283063875
518,40.931962454840026
519,40.931955967945385
520,40.931955895597234
521,40.93193941553791
522,40.931919117992976
523,40.93191645691083
524,40.93190537463918
525,40.93190501940252
526,40.9319048682814
527,40.93190483343275
528,40.93190402249903
529,40.931901930267614
530,40.93189929427728
531,40.93189909862591
532,40.931876911939625
533,40.931876872867306
534,40.93187106676153
535,40.93186463250772
536,40.93185996079295
537,40.93185921695464
538,40.931855652474255
539,40.93182934566027
540,40.93182928423604
541,40.93182745301714
542,40.93181051130751
543,40.931808847264215
544,40.931755924520964
545,40.931752280975694
546,40.93171356053599
547,40.93171305556411
548,40.9316983802981
549,40.93167666926584
550,40.93167657531518
551,40.93166541926326
552,40.93166007996422
553,40.9316579824426
554,40.93162700693841
555,40.931594646232256
556,40.93157379846799
557,40.931463154608586
558,40.931452060087366
559,40.93136518050389
560,40.93133107530109
561,40.93133107509167
562,40.93133107397135
563,40.93133107382523
564,40.93133104530406
565,40.93133104528118
566,40.93133083767632
567,40.93133071178246
568,40.93132999272847
569,40.9313296108756
570,40.931328472033336
571,40.9313284429662
572,40.93131803052992
573,40.93130426637481
574,40.931302100230404
575,40.93127787067482
576,40.9312440947926
577,40.93124409354251
578,40.9312423343342
579,40.93123813110702
580,40.93123664673913
581,40.93123657729351
582,40.93123617858346
583,40.93123380615873
584,40.931228558106724
585,40.93120321182891
586,40.9311979921607
587,40.93117375468143
588,40.931173630326946
589,40.93115767577503
590,40.93115587094381
591,40.931115945586996
592,40.93111064501317
593,40.93110765304997
594,40.93110119122084
595,40.931078501308825
596,40.93107754470612
597,40.931071940832744
598,40.93106911714012
599,40.9310551116617
600,40.931049658342566
601,40.931027935278685
602,40.93100778767341
603,40.93100395829992
604,40.93100328565688
605,40.930996176419214
606,40.93099603283142
607,40.93099602229824
608,40.93099573256632
609,40.93099548498987
610,40.930972005311745
611,40.930970594376646
612,40.93095331141965
613,40.9309517671827
614,40.9309515238245
615,40.93094888268332
616,40.93093872546466
617,40.93093539573179
618,40.9309260614523
619,40.930917213732336
620,40.9309166011038
621,40.930913674411336
622,40.93087665901892
623,40.93087596883915
624,40.93082203944284
625,40.93082072226277
626,40.9307945611467
627,40.93079443559611
628,40.93077838518894
629,40.9307772837722
630,40.93077716224092
631,40.93077201469587
632,40.930760062575686
633,40.9307596614619
634,40.930735152680775
635,40.930680245070775
636,40.93067042414925
637,40.93053683571858
638,40.93052132143403
639,40.93047730433454
640,40.930459131978225
641,40.93045913182591
642,40.93045913113868
643,40.93045913055156
644,40.930459103312735
645,40.93045909688751
646,40.93045881646654
647,40.9304587932227
648,40.93045837532927
649,40.93045620626519
650,40.93045542778318
651,40.93045507126942
652,40.93044538184071
653,40.93042049710245
654,40.93041787318933
655,40.93038528793755
656,40.93034635372902
657,40.93034433312768
658,40.930342260606665
659,40.93034105266182
660,40.93033822114316
661,40.93033561950448
662,40.93033553893038
663,40.930335497928986
664,40.93033004396063
665,40.93031755138726
666,40.930298089256425
667,40.930259237312434
668,40.93025920849562
669,40.93024419969288
670,40.93024093875633
671,40.93020462187197
672,40.9302027397469
673,40.93016986282939
674,40.93015623216781
675,40.93015288083386
676,40.93015088569799
677,40.930143834083744
678,40.93014143810068
679,40.93014057157124
680,40.93014022334162
681,40.93012884339947
682,40.93011607371006
683,40.93010943026977
684,40.930090521674416
685,40.930090186673894
686,40.93008969143012
687,40.93008877912625
688,40.93008861652628
689,40.93008669305297
690,40.93008296469206
691,40.930080185428885
692,40.930066214604864
693,40.93006563359054
694,40.930062769561474
695,40.930058660123336
696,40.93005665478286
697,40.93005663864389
698,40.930054505284886
699,40.93003898957562
700,40.93003887426556
701,40.93003271380168
702,40.9300240098482
703,40.930023515495485
704,40.929977117931436
705,40.92997369155733
706,40.9299172572954
707,40.92991663207034
708,40.92990044517548
709,40.9298830922897
710,40.929883030106076
711,40.92987385786515
712,40.92987016541339
713,40.92986897645179
714,40.92984160699073
715,40.929814178963674
716,40.92979931367408
717,40.92970528452153
718,40.92969395024403
719,40.92962634443654
720,40.92960293074591
721,40.92960293053895
722,40.929602929475614
723,40.92960292928563
